"address","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","lon","lat","date","time_mil"
"1601-1629 20th St NW, Washington, DC 20009, USA","CE","GOOD",36,"GOOD","EK6763",FALSE,"WMEEJ3BA9DK622490",-77.04484,38.91142,2016-11-15 14:15:03,1479248103000
"1200-1298 N Ohio St, Arlington, VA 22205, USA","CE","GOOD",93,"GOOD","R33878",TRUE,"WMEFJ5DA0GK139665",-77.14608,38.8816,2016-12-03 18:25:02,1480818302000
"1237 Randolph St NE, Washington, DC 20017, USA","CE","GOOD",24,"GOOD","R34045",FALSE,"WMEEJ3BA9EK738046",-76.98854,38.93828,2016-11-28 14:50:02,1480373402000
"1050 Thomas Jefferson St NW, Washington, DC 20007, USA","CE","GOOD",63,"GOOD","EZ4253",FALSE,"WMEEJ3BA6EK768380",-77.06016,38.90352,2016-11-16 13:40:02,1479332402000
"1346-1350 Kalmia Rd NW, Washington, DC 20012, USA","CE","GOOD",40,"GOOD","EF6588",TRUE,"WMEFJ5DAXGK139401",-77.03202,38.98486,2016-11-25 06:05:02,1480082702000
"1340 Taylor St NE, Washington, DC 20017, USA","CE","GOOD",100,"GOOD","EZ9127",FALSE,"WMEEJ3BA8EK772169",-76.98607,38.94079,2016-11-14 08:05:02,1479139502000
"1203 31st St NW, Washington, DC 20007, USA","CE","GOOD",78,"GOOD","R33892",TRUE,"WMEFJ5DA9GK139034",-77.06117,38.90552,2016-11-16 11:20:02,1479324002000
"3109-3111 Cathedral Ave NW, Washington, DC 20008","CE","GOOD",69,"GOOD","EZ4347",FALSE,"WMEEJ3BAXEK772044",-77.06244,38.92903,2016-11-09 12:15:02,1478722502000
"3619 Fessenden St NW, Washington, DC 20008, USA","CE","GOOD",100,"GOOD","EW7125",FALSE,"WMEEJ3BA0EK771386",-77.0707,38.95473,2016-11-25 23:20:02,1480144802000
"1132-1200 S Arlington Ridge Rd, Arlington, VA 22202, USA","CE","GOOD",63,"GOOD","EZ4278",FALSE,"WMEEJ3BAXEK768611",-77.06622,38.86328,2016-11-28 16:25:02,1480379102000
"201-223 12th St S, Arlington, VA 22202, USA","CE","GOOD",24,"GOOD","EZ4366",FALSE,"WMEEJ3BA0EK776460",-77.04927,38.86259,2016-11-22 17:00:02,1479862802000
"1901-1999 16th St NE, Washington, DC 20002, USA","CE","GOOD",63,"GOOD","R34072",FALSE,"WMEEJ3BA3EK734722",-76.98059,38.91551,2016-11-21 23:35:05,1479800105000
"504-506 Longfellow St NW, Washington, DC 20011, USA","CE","GOOD",50,"GOOD","EC6570",TRUE,"WMEFJ5DA6GK124393",-77.02082,38.95747,2016-11-29 05:50:02,1480427402000
"2373-2385 N Pershing Dr, Arlington, VA 22201, USA","CE","GOOD",39,"GOOD","EU6685",FALSE,"WMEEJ3BA1EK763040",-77.08628,38.8807,2016-11-24 01:45:02,1479980702000
"2808 Buena Vista Terrace SE, Washington, DC 20020","CE","GOOD",90,"GOOD","EU6633",FALSE,"WMEEJ3BA2EK767016",-76.96767,38.85597,2016-11-10 12:40:02,1478810402000
"631-643 H St NE, Washington, DC 20002, USA","CE","GOOD",81,"GOOD","R34318",TRUE,"WMEFJ5DA7GK139730",-76.9971,38.90021,2016-11-23 05:05:02,1479906302000
"5201-5299 45th St NW, Washington, MD 20016, USA","CE","GOOD",78,"GOOD","EC6570",TRUE,"WMEFJ5DA6GK124393",-77.08857,38.95759,2016-11-25 09:40:01,1480095601000
"56 Bryant St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","EU6666",FALSE,"WMEEJ3BA0EK748867",-77.01128,38.92127,2016-11-17 16:20:02,1479428402000
"3810-3898 Newark St NW, Washington, DC 20016, USA","CE","GOOD",18,"GOOD","R34013",FALSE,"WMEEJ3BA0EK736119",-77.07509,38.93554,2016-11-19 08:30:02,1479573002000
"1763 Lyman Pl NE, Washington, DC 20002, USA","CE","GOOD",50,"GOOD","EF6577",TRUE,"WMEFJ5DA4GK139796",-76.97706,38.90495,2016-11-19 21:05:04,1479618304000
"1325-1333 Morse St NE, Washington, DC 20002, USA","CE","GOOD",63,"GOOD","R34068",FALSE,"WMEEJ3BAXEK737620",-76.98549,38.90187,2016-11-12 17:45:02,1479001502000
"2436 39th Pl NW, Washington, DC 20007","CE","GOOD",63,"GOOD","EW7167",FALSE,"WMEEJ3BA5EK748850",-77.07795,38.92169,2016-11-08 22:40:03,1478673603000
"1873 3rd St NW, Washington, DC 20001, USA","CE","GOOD",51,"GOOD","EZ4294",FALSE,"WMEEJ3BA0EK762235",-77.01574,38.91551,2016-11-11 21:45:03,1478929503000
"1326A 14th St NW, Washington, DC 20005, USA","CE","GOOD",93,"GOOD","EK6792",FALSE,"WMEEJ3BA0EK754345",-77.03207,38.90822,2016-11-14 09:35:03,1479144903000
"101-105 I St NW, Washington, DC 20002, USA","CE","GOOD",69,"GOOD","EZ4293",FALSE,"WMEEJ3BA5EK767544",-77.01242,38.90138,2016-12-04 03:25:03,1480850703000
"4458 Greenwich Pkwy NW, Washington, DC 20007, USA","CE","GOOD",60,"GOOD","EF6535",FALSE,"WMEEJ3BA4DK618881",-77.08396,38.91166,2016-11-13 02:15:03,1479032103000
"3701-3999 37th St NW, Washington, DC 20008, USA","CE","GOOD",100,"GOOD","EZ4309",FALSE,"WMEEJ3BA7EK764919",-77.0724,38.93983,2016-11-23 02:50:02,1479898202000
"300-302 50th St NE, Washington, DC 20019, USA","CE","GOOD",27,"GOOD","EZ4382",FALSE,"WMEEJ3BA1EK771624",-76.92989,38.89398,2016-12-03 10:25:02,1480789502000
"300 Allison St NW, Washington, DC 20011, USA","CE","GOOD",39,"GOOD","EW7209",FALSE,"WMEEJ3BA4EK769642",-77.01572,38.94536,2016-12-01 21:55:02,1480658102000
"1200-1398 Delaware Ave SW, Washington, DC 20024, USA","CE","GOOD",96,"GOOD","R34158",TRUE,"WMEFJ5DA0GK139696",-77.01357,38.87357,2016-11-19 02:45:02,1479552302000
"4725 Colorado Ave NW, Washington, DC 20011, USA","CE","GOOD",46,"GOOD","R33875",TRUE,"WMEFJ5DA1GK139321",-77.04021,38.94922,2016-11-10 21:25:02,1478841902000
"4700 Warren St NW, Washington, DC 20016, USA","CE","GOOD",50,"GOOD","EC6503",TRUE,"WMEFJ5DA5GK137927",-77.09285,38.94478,2016-11-11 18:40:02,1478918402000
"1313 New York Ave NW, Washington, DC 20005, USA","CE","GOOD",39,"GOOD","EZ4357",FALSE,"WMEEJ3BA6EK772879",-77.03111,38.89976,2016-11-21 06:40:02,1479739202000
"307 T St NE, Washington, DC 20002, USA","CE","GOOD",66,"GOOD","FE7288",FALSE,"WMEEJ3BA5EK774008",-77.00173,38.91546,2016-11-12 04:05:02,1478952302000
"215-221 4th St SE, Washington, DC 20003","CE","GOOD",90,"GOOD","EF6576",TRUE,"WMEFJ5DA9GK140538",-77.00069,38.88684,2016-11-09 08:25:02,1478708702000
"4465 Salem Ln NW, Washington, DC 20007, USA","CE","GOOD",69,"GOOD","EZ4295",FALSE,"WMEEJ3BA1EK752281",-77.0855,38.91214,2016-11-12 00:00:03,1478937603000
"612 Evarts St NE, Washington, DC 20017, USA","CE","GOOD",45,"GOOD","EU6644",FALSE,"WMEEJ3BA5EK764143",-76.9981,38.92456,2016-11-16 00:30:03,1479285003000
"941 Shepherd St NW, Washington, DC 20011, USA","CE","GOOD",39,"GOOD","EZ4259",FALSE,"WMEEJ3BA7EK762605",-77.02651,38.93978,2016-12-04 14:00:02,1480888802000
"2123 4th St NE, Washington, DC 20002","CE","GOOD",63,"GOOD","EZ4382",FALSE,"WMEEJ3BA1EK771624",-77.00052,38.91873,2016-11-08 13:45:03,1478641503000
"2185-2233 N Oak St, Arlington, VA 22209, USA","CE","GOOD",36,"GOOD","R33758",FALSE,"WMEEJ3BA7EK734190",-77.07531,38.89972,2016-12-02 08:40:02,1480696802000
"1345 F St NW, Washington, DC 20004, USA","CE","GOOD",48,"GOOD","EK6801",FALSE,"WMEEJ3BA5EK764403",-77.0311,38.89746,2016-11-15 08:50:02,1479228602000
"434 Evarts St NE, Washington, DC 20017, USA","CE","GOOD",100,"GOOD","FA8310",FALSE,"WMEEJ3BA2EK762611",-76.99915,38.92457,2016-11-20 11:35:02,1479670502000
"218 S Adams St, Arlington, VA 22204, USA","CE","GOOD",45,"GOOD","EF6670",FALSE,"WMEEJ3BA9EK762119",-77.08456,38.87058,2016-11-15 11:55:02,1479239702000
"2025-2039 New Hampshire Ave NW, Washington, DC 20009, USA","CE","GOOD",30,"GOOD","EZ4375",FALSE,"WMEEJ3BA4EK774551",-77.03584,38.91767,2016-11-15 22:20:03,1479277203000
"4507 Q St NW, Washington, DC 20007, USA","CE","GOOD",96,"GOOD","EZ4224",FALSE,"WMEEJ3BA3EK764352",-77.08532,38.91009,2016-12-01 07:20:02,1480605602000
"1600-1618 Kalmia Rd NW, Washington, DC 20012, USA","CE","GOOD",9,"GOOD","EZ9136",FALSE,"WMEEJ3BA7EK775094",-77.03703,38.98578,2016-11-22 23:10:03,1479885003000
"729 Sheridan St NW, Washington, DC 20011, USA","CE","GOOD",60,"GOOD","EZ4259",FALSE,"WMEEJ3BA7EK762605",-77.02394,38.96618,2016-11-18 09:50:02,1479491402000
"1721 H St NE, Washington, DC 20002, USA","CE","GOOD",54,"GOOD","EW7148",FALSE,"WMEEJ3BA3EK772774",-76.97803,38.90015,2016-11-24 20:50:02,1480049402000
"4906 7th St NW, Washington, DC 20011, USA","CE","GOOD",54,"GOOD","EZ4394",FALSE,"WMEEJ3BA6EK776074",-77.02204,38.95018,2016-12-04 03:10:02,1480849802000
"2243 14th St SE, Washington, DC 20020, USA","CE","GOOD",68,"GOOD","R33878",TRUE,"WMEFJ5DA0GK139665",-76.98625,38.86305,2016-11-17 14:25:02,1479421502000
"1606 20th St NW, Washington, DC 20009, USA","CE","GOOD",66,"GOOD","EZ4325",FALSE,"WMEEJ3BAXEK762386",-77.04495,38.91145,2016-11-13 12:30:02,1479069002000
"5300-5314 Chevy Chase Pkwy NW, Washington, DC 20015, USA","CE","GOOD",100,"GOOD","EZ4314",FALSE,"WMEEJ3BA0EK766026",-77.06999,38.95937,2016-11-20 22:00:03,1479708003000
"3217 N Pershing Dr, Arlington, VA 22201, USA","CE","GOOD",21,"GOOD","EZ9138",FALSE,"WMEEJ3BA7EK774169",-77.0966,38.87794,2016-11-13 20:20:02,1479097202000
"4610 Iowa Ave NW, Washington, DC 20011, USA","CE","GOOD",87,"GOOD","R34418",TRUE,"WMEFJ5DAXGK124543",-77.03032,38.94678,2016-11-28 02:10:02,1480327802000
"1212 G St NW, Washington, DC 20005, USA","CE","GOOD",57,"GOOD","EK6784",FALSE,"WMEEJ3BAXDK620781",-77.02901,38.89832,2016-11-21 08:10:02,1479744602000
"3720 Alton Pl NW, Washington, DC 20016, USA","CE","GOOD",71,"GOOD","EC6537",TRUE,"WMEFJ5DA6GK123860",-77.07325,38.94707,2016-11-22 18:45:02,1479869102000
"100-116 Quackenbos St NW, Washington, DC 20011, USA","CE","GOOD",81,"GOOD","R33786",TRUE,"WMEFJ5DA9GK139227",-77.01198,38.96378,2016-11-29 07:00:02,1480431602000
"6400-6412 Kansas Ave NE, Washington, MD 20012, USA","CE","GOOD",31,"GOOD","EF6551",TRUE,"WMEFJ5DA2GK139148",-77.00681,38.9677,2016-12-03 18:25:02,1480818302000
"1001-1061 N Taylor St, Arlington, VA 22201, USA","CE","GOOD",39,"GOOD","FB7690",FALSE,"WMEEJ3BA0EK771873",-77.11268,38.88238,2016-11-29 06:05:03,1480428303000
"1505 West Virginia Ave NE, Washington, DC 20002, USA","CE","GOOD",40,"GOOD","EC6533",TRUE,"WMEFJ5DA3GK124674",-76.98908,38.90749,2016-11-19 07:50:02,1479570602000
"3013 Beech St NW, Washington, DC 20015, USA","CE","GOOD",43,"GOOD","EP0411",TRUE,"WMEFJ5DA3GK138915",-77.05327,38.97718,2016-11-23 16:00:02,1479945602000
"4355 Forest Ln NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","R33761",FALSE,"WMEEJ3BA3EK734106",-77.08578,38.92671,2016-11-24 00:55:04,1479977704000
"2328 2nd St NE, Washington, DC 20002, USA","CE","GOOD",78,"GOOD","EZ4267",FALSE,"WMEEJ3BA5EK752915",-77.00353,38.92098,2016-11-19 05:25:02,1479561902000
"6367 11th Rd N, Arlington, VA 22205, USA","CE","GOOD",27,"GOOD","EK6785",FALSE,"WMEEJ3BA7DK622293",-77.15365,38.87919,2016-11-11 15:50:03,1478908203000
"1936 4th St NE, Washington, DC 20002, USA","CE","GOOD",96,"GOOD","EC6530",TRUE,"WMEFJ5DA5GK125180",-77.00063,38.91681,2016-12-02 22:50:03,1480747803000
"1003 Evarts St NE, Washington, DC 20018, USA","CE","GOOD",66,"GOOD","EZ4208",FALSE,"WMEEJ3BA3EK766182",-76.99204,38.92426,2016-12-03 08:55:02,1480784102000
"3472 S Stafford St, Arlington, VA 22206, USA","CE","GOOD",100,"GOOD","EF6669",FALSE,"WMEEJ3BA4EK766885",-77.08653,38.83131,2016-11-21 14:05:03,1479765903000
"3178 17th St NW, Washington, DC 20010, USA","CE","GOOD",66,"GOOD","EW7183",FALSE,"WMEEJ3BA7EK764628",-77.03887,38.93098,2016-11-30 18:55:02,1480560902000
"1600 1st St NW, Washington, DC 20001, USA","CE","GOOD",57,"GOOD","EW7192",FALSE,"WMEEJ3BA3EK765887",-77.01216,38.91168,2016-11-15 09:15:02,1479230102000
"1266-1298 F St NW, Washington, DC 20004","CE","GOOD",96,"GOOD","R34143",TRUE,"WMEFJ5DA1GK140923",-77.02913,38.89725,2016-11-09 04:10:02,1478693402000
"3721-3723 Harrison St NW, Washington, DC 20015, USA","CE","GOOD",100,"GOOD","EU6638",FALSE,"WMEEJ3BA1EK767301",-77.07302,38.95698,2016-11-24 16:45:02,1480034702000
"628-686 7th St SW, Washington, DC 20024, USA","CE","GOOD",50,"GOOD","EF6576",TRUE,"WMEFJ5DA9GK140538",-77.02183,38.88065,2016-11-19 20:50:03,1479617403000
"2525-2599 S Eads St, Arlington, VA 22202, USA","CE","GOOD",28,"GOOD","R34321",TRUE,"WMEFJ5DA8GK127828",-77.05357,38.85121,2016-11-25 11:15:02,1480101302000
"6501-6599 Luzon Ave NW, Washington, DC 20012, USA","CE","GOOD",48,"GOOD","EW7147",FALSE,"WMEEJ3BA8EK767571",-77.03393,38.96923,2016-11-27 06:40:02,1480257602000
"3901-3915 Pennsylvania Ave SE, Washington, DC 20020, USA","CE","GOOD",63,"GOOD","EZ4352",FALSE,"WMEEJ3BA8EK770826",-76.94933,38.86473,2016-11-23 02:05:04,1479895504000
"4203 S Four Mile Run Dr, Arlington, VA 22204, USA","CE","GOOD",100,"GOOD","EK6766",FALSE,"WMEEJ3BA8DK623551",-77.10085,38.85097,2016-11-29 08:25:02,1480436702000
"5011-5015 13th St N, Arlington, VA 22205, USA","CE","GOOD",60,"GOOD","EZ4228",FALSE,"WMEEJ3BA4EK766594",-77.12403,38.88566,2016-11-25 18:25:02,1480127102000
"427 Ridge St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","R34065",FALSE,"WMEEJ3BA4EK733112",-77.01714,38.90647,2016-11-11 20:10:03,1478923803000
"4120 13th Pl NE, Washington, DC 20017, USA","CE","GOOD",100,"GOOD","EK6758",FALSE,"WMEEJ3BA0DK625469",-76.98716,38.94052,2016-11-15 04:50:02,1479214202000
"3924-3998 Macomb St NW, Washington, DC 20016, USA","CE","GOOD",54,"GOOD","EZ4305",FALSE,"WMEEJ3BA6EK761753",-77.07903,38.93348,2016-11-25 06:10:02,1480083002000
"1206 Gallatin St NW, Washington, DC 20011, USA","CE","GOOD",42,"GOOD","EZ4269",FALSE,"WMEEJ3BA5EK766474",-77.02818,38.95187,2016-11-27 06:30:02,1480257002000
"4701 Georgia Ave NW, Washington, DC 20011, USA","CE","GOOD",25,"GOOD","R33787",TRUE,"WMEFJ5DA9GK138885",-77.02669,38.94734,2016-11-13 01:55:03,1479030903000
"2100-2198 39th St NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","R34062",FALSE,"WMEEJ3BA9EK733204",-77.07707,38.91893,2016-11-19 03:10:02,1479553802000
"1000 N Rochester St, Arlington, VA 22205, USA","CE","GOOD",93,"GOOD","R34433",TRUE,"WMEFJ5DA2GK140526",-77.1515,38.87735,2016-11-25 09:15:02,1480094102000
"6520-6522 6th St NW, Washington, DC 20012, USA","CE","GOOD",33,"GOOD","EK6797",FALSE,"WMEEJ3BA6EK762255",-77.02123,38.96936,2016-11-11 11:25:02,1478892302000
"124 Taussig Pl NE, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EU6654",FALSE,"WMEEJ3BA1EK769954",-77.00496,38.94155,2016-11-15 02:55:02,1479207302000
"616 Van Buren St NW, Washington, DC 20012, USA","CE","GOOD",43,"GOOD","R33876",TRUE,"WMEFJ5DA8GK139770",-77.02185,38.96992,2016-11-11 01:45:03,1478857503000
"628 S St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","EU6702",FALSE,"WMEEJ3BA6EK751921",-77.02162,38.91405,2016-11-15 00:50:03,1479199803000
"1311 Rittenhouse St NW, Washington, DC 20011, USA","CE","GOOD",63,"GOOD","R34065",FALSE,"WMEEJ3BA4EK733112",-77.03028,38.96547,2016-11-16 19:00:03,1479351603000
"726 Gallatin St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EZ9128",FALSE,"WMEEJ3BA5EK772176",-77.02314,38.95198,2016-11-16 19:40:02,1479354002000
"3811 Porter St NW, Washington, DC 20016, USA","CE","GOOD",75,"GOOD","EK6776",FALSE,"WMEEJ3BA8DK622917",-77.07474,38.93689,2016-11-17 05:10:02,1479388202000
"600 Barnes St NE, Washington, DC 20019, USA","CE","GOOD",100,"GOOD","EZ4391",FALSE,"WMEEJ3BA4EK774193",-76.95161,38.9003,2016-11-15 08:25:02,1479227102000
"1730-1798 Crestwood Dr NW, Washington, DC 20011, USA","CE","GOOD",78,"GOOD","EZ4262",FALSE,"WMEEJ3BA6EK748677",-77.0398,38.93845,2016-11-20 02:35:02,1479638102000
"2029 Waterside Dr NW, Washington, DC 20009","CE","GOOD",87,"GOOD","R33891",TRUE,"WMEFJ5DAXGK139009",-77.04811,38.9207,2016-11-10 00:40:02,1478767202000
"5739 13th St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EZ9126",FALSE,"WMEEJ3BA8EK774097",-77.02961,38.95961,2016-11-18 22:25:04,1479536704000
"1106 Holbrook Terrace NE, Washington, DC 20002, USA","CE","GOOD",63,"GOOD","EZ4290",FALSE,"WMEEJ3BA7EK762930",-76.98788,38.90809,2016-12-03 10:35:01,1480790101000
"799 D St SE, Washington, DC 20003, USA","CE","GOOD",100,"GOOD","EZ4279",FALSE,"WMEEJ3BA7EK768369",-76.99589,38.88377,2016-11-21 15:35:02,1479771302000
"1015 Kenilworth Avenue Northeast, Washington, DC 20019, USA","CE","GOOD",43,"GOOD","EF6538",TRUE,"WMEFJ5DA8GK139672",-76.94232,38.90318,2016-12-04 09:00:02,1480870802000
"1425 P St NW, Washington, DC 20005, USA","CE","GOOD",30,"GOOD","EZ4344",FALSE,"WMEEJ3BA3EK772709",-77.03291,38.90974,2016-11-26 04:25:03,1480163103000
"2307-2309 37th St NW, Washington, DC 20007, USA","CE","GOOD",51,"GOOD","EZ4234",FALSE,"WMEEJ3BA1EK766763",-77.073,38.92019,2016-11-12 23:55:03,1479023703000
"2520 13th St NW, Washington, DC 20009","CE","GOOD",33,"GOOD","EZ4224",FALSE,"WMEEJ3BA3EK764352",-77.02978,38.92291,2016-11-09 09:00:02,1478710802000
"11a N St NW, Washington, DC 20001, USA","CE","GOOD",66,"GOOD","R34046",FALSE,"WMEEJ3BA5EK737945",-77.00984,38.90729,2016-11-19 01:25:02,1479547502000
"6630 US-29, Washington, DC 20012, USA","CE","GOOD",51,"GOOD","R34026",FALSE,"WMEEJ3BA2EK736266",-77.02726,38.97138,2016-12-02 04:50:02,1480683002000
"10 G St NE, Washington, DC 20002, USA","CE","GOOD",100,"GOOD","EW7141",FALSE,"WMEEJ3BA4EK769706",-77.00772,38.89896,2016-11-18 08:05:02,1479485102000
"1780-1798 Bryant St NE, Washington, DC 20018, USA","CE","GOOD",62,"GOOD","R34136",TRUE,"WMEFJ5DAXGK139950",-76.97931,38.92134,2016-12-01 05:25:02,1480598702000
"1559-1599 Kennedy St NW, Washington, DC 20011, USA","CE","GOOD",100,"GOOD","EU6662",FALSE,"WMEEJ3BA8EK748518",-77.03588,38.95627,2016-11-21 05:00:03,1479733203000
"65 Q St SW, Washington, DC 20024, USA","CE","GOOD",100,"GOOD","EZ4345",FALSE,"WMEEJ3BA1EK773227",-77.0112,38.87077,2016-11-19 09:35:03,1479576903000
"3525 S St NW, Washington, DC 20007, USA","CE","GOOD",100,"GOOD","EZ4399",FALSE,"WMEEJ3BA0EK775857",-77.07051,38.91458,2016-11-22 19:50:02,1479873002000
"1800-1890 Summit Pl NW, Washington, DC 20009, USA","CE","GOOD",57,"GOOD","EU6681",FALSE,"WMEEJ3BA4EK748337",-77.04269,38.9264,2016-11-23 10:05:02,1479924302000
"415 Buchanan St NW, Washington, DC 20011, USA","CE","GOOD",48,"GOOD","EW7126",FALSE,"WMEEJ3BA3EK767512",-77.01807,38.94641,2016-11-29 01:00:02,1480410002000
"1309 19th St NW, Washington, DC 20036, USA","CE","GOOD",36,"GOOD","EZ4244",FALSE,"WMEEJ3BA9EK770642",-77.04272,38.90801,2016-11-11 10:55:02,1478890502000
"3701 Fessenden St NW, Washington, DC 20016, USA","CE","GOOD",69,"GOOD","EZ4253",FALSE,"WMEEJ3BA6EK768380",-77.07179,38.95474,2016-11-15 05:40:02,1479217202000
"1127 I St NE, Washington, DC 20002, USA","CE","GOOD",96,"GOOD","R34334",TRUE,"WMEFJ5DA2GK127954",-76.99051,38.90128,2016-11-24 05:05:02,1479992702000
"1627 Nicholson St NW, Washington, DC 20011, USA","CE","GOOD",48,"GOOD","EC0073",FALSE,"WMEEJ3BA4DK619254",-77.03763,38.96038,2016-11-12 03:30:02,1478950202000
"1445 Constitution Ave NE, Washington, DC 20002, USA","CE","GOOD",57,"GOOD","EZ9119",FALSE,"WMEEJ3BA4EK774257",-76.9839,38.89199,2016-11-19 06:15:02,1479564902000
"67 Q St SW, Washington, DC 20024, USA","CE","GOOD",45,"GOOD","EU6708",FALSE,"WMEEJ3BAXEK762582",-77.01127,38.87081,2016-11-24 14:00:03,1480024803000
"1300-1398 N Ohio St, Arlington, VA 22205, USA","CE","GOOD",42,"GOOD","EZ4352",FALSE,"WMEEJ3BA8EK770826",-77.14647,38.88354,2016-11-27 20:55:02,1480308902000
"1223-1227 Holbrook Terrace NE, Washington, DC 20002, USA","CE","GOOD",48,"GOOD","EZ4362",FALSE,"WMEEJ3BA0EK774384",-76.98583,38.90727,2016-11-24 10:20:02,1480011602000
"1812-1818 Shepherd St NE, Washington, DC 20018, USA","CE","GOOD",42,"GOOD","R34001",FALSE,"WMEEJ3BA2EK733979",-76.97934,38.9397,2016-11-24 07:35:02,1480001702000
"598 S St NW, Washington, DC 20001, USA","CE","GOOD",100,"GOOD","EZ4270",FALSE,"WMEEJ3BAXEK766907",-77.01968,38.91407,2016-11-18 01:30:03,1479461403000
"1301-1303 S Walter Reed Dr, Arlington, VA 22204, USA","CE","GOOD",71,"GOOD","R33792",TRUE,"WMEFJ5DA7GK140084",-77.08727,38.85969,2016-11-18 20:15:02,1479528902000
"433 Longfellow St NW, Washington, DC 20011, USA","CE","GOOD",54,"GOOD","EW7181",FALSE,"WMEEJ3BAXEK766079",-77.01963,38.95756,2016-11-27 16:05:03,1480291503000
"2024-2070 Crystal Dr, Arlington, VA 22202, USA","CE","GOOD",78,"GOOD","EZ4264",FALSE,"WMEEJ3BA5EK748279",-77.04949,38.85513,2016-11-19 11:55:02,1479585302000
"1902-1906 Kalorama Rd NW, Washington, DC 20009, USA","CE","GOOD",50,"GOOD","R33874",TRUE,"WMEFJ5DA9GK139079",-77.04543,38.9194,2016-11-23 11:30:02,1479929402000
"1210 Meigs Pl NE, Washington, DC 20002, USA","CE","GOOD",84,"GOOD","R34318",TRUE,"WMEFJ5DA7GK139730",-76.98563,38.90808,2016-11-22 04:15:02,1479816902000
"1259-1267 New Jersey Ave SE, Washington, DC 20303, USA","CE","GOOD",27,"GOOD","EZ4317",FALSE,"WMEEJ3BAXEK767295",-77.00383,38.87547,2016-11-16 08:35:02,1479314102000
"2733-2775 S Quincy St, Arlington, VA 22206, USA","CE","GOOD",78,"GOOD","R34161",TRUE,"WMEFJ5DA0GK140072",-77.08665,38.84139,2016-12-03 10:50:02,1480791002000
"2910 23rd St N, Arlington, VA 22201, USA","CE","GOOD",75,"GOOD","R33881",TRUE,"WMEFJ5DA8GK139624",-77.09895,38.89803,2016-12-01 14:05:02,1480629902000
"1003 Evarts St NE, Washington, DC 20018, USA","CE","GOOD",48,"GOOD","EZ4264",FALSE,"WMEEJ3BA5EK748279",-76.99213,38.92428,2016-11-21 17:50:03,1479779403000
"2601-2603 12th St NE, Washington, DC 20018, USA","CE","GOOD",31,"GOOD","R33799",TRUE,"WMEFJ5DA5GK139483",-76.99028,38.9237,2016-11-19 19:30:03,1479612603000
"1024 Irving St NE, Washington, DC 20017, USA","CE","GOOD",96,"GOOD","EU6679",FALSE,"WMEEJ3BA9EK750200",-76.99147,38.9286,2016-11-28 05:55:02,1480341302000
"4200-4298 9th St N, Arlington, VA 22203, USA","CE","GOOD",36,"GOOD","EZ4355",FALSE,"WMEEJ3BA0EK768164",-77.11118,38.88104,2016-11-15 13:20:03,1479244803000
"1110 N Johnson St, Arlington, VA 22201","CE","GOOD",42,"GOOD","EZ4244",FALSE,"WMEEJ3BA9EK770642",-77.09963,38.88634,2016-11-09 18:35:03,1478745303000
"5201-5299 44th St NW, Washington, MD 20016, USA","CE","GOOD",15,"GOOD","EK6782",FALSE,"WMEEJ3BA6DK622947",-77.08617,38.95734,2016-11-17 02:20:03,1479378003000
"1740 Gainesville St SE, Washington, DC 20020, USA","CE","GOOD",100,"GOOD","EW7149",FALSE,"WMEEJ3BA3EK767655",-76.97928,38.85521,2016-11-23 19:45:02,1479959102000
"5716 Chillum Pl NE, Washington, DC 20011, USA","CE","GOOD",78,"GOOD","EW7188",FALSE,"WMEEJ3BA0EK763725",-77.00258,38.95931,2016-11-21 03:20:02,1479727202000
"1307 R St NW, Washington, DC 20009, USA","CE","GOOD",21,"GOOD","EZ4308",FALSE,"WMEEJ3BA1EK764737",-77.03003,38.91267,2016-11-12 13:15:02,1478985302000
"4823 Sargent Rd NE, Washington, DC 20017, USA","CE","GOOD",60,"GOOD","EU6622",FALSE,"WMEEJ3BA4EK768135",-76.98934,38.94819,2016-11-30 13:40:02,1480542002000
"1230-1232 I St NE, Washington, DC 20002, USA","CE","GOOD",100,"GOOD","EU6640",FALSE,"WMEEJ3BA9EK766588",-76.98898,38.90134,2016-11-27 16:50:01,1480294201000
"1219 Decatur St NW, Washington, DC 20011, USA","CE","GOOD",65,"GOOD","R33647",TRUE,"WMEFJ5DA6GK078306",-77.02753,38.9483,2016-11-17 10:05:02,1479405902000
"2422 39th St NW, Washington, DC 20007, USA","CE","GOOD",39,"GOOD","EZ4291",FALSE,"WMEEJ3BA6EK766483",-77.07707,38.92146,2016-11-30 15:15:02,1480547702000
"3901-3915 Fulton St NW, Washington, DC 20007, USA","CE","GOOD",66,"GOOD","EZ4319",FALSE,"WMEEJ3BA5EK762392",-77.07756,38.92623,2016-11-26 16:50:02,1480207802000
