OBJECTID_1,OBJECTID,TRACT,BLKGRP,GEOID,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
12,12,000701,3,110010007013,12,32.5,32.48,15.06,46.36699507,4.59,14.1317734,6.02,18.53448276,12.83,39.50123153,4.34,13.36206897,0.98,3.01724138,1.49,4.58743842,0.02,0.04866809,0.01,0.03078818,15.06,46.36699507,4.59,14.1317734,6.98,21.49014778,2.4,7.38916256,10.36,31.89655172,10.44,32.14285714,0.01,0.03078818,0.07,0.21551724,0.02,0.05,13.81,42.50538627,10.94,33.66153846,3.8616088,12.70545661,1415630.99655156,4907.67202843082
13,13,000701,4,110010007014,13,40.4,40.4,17.88,44.25742574,5.07,12.54950495,7.94,19.65346535,17.45,43.19306931,6.13,15.17326733,1.26,3.11881188,2.12,5.24752475,0,0,0,0,17.88,44.25742574,5.06,12.52475248,8.32,20.59405941,3.26,8.06930693,14.07,34.82673267,14.2,35.14851485,0,0,0.13,0.32178218,0,0,14.98,37.07003217,13.78,34.10047018,7.18739357,10.15695556,1760001.15981727,5884.94293127687
14,14,000702,1,110010007021,14,35.27,35.27,16.06,45.53444854,5.36,15.19705132,5.47,15.5089311,13.56,38.44627162,5.61,15.90586901,1.36,3.85596824,1.11,3.14715055,0,0,0.3,0.85058123,16.06,45.53444854,4.05,11.48284661,6.43,18.23079104,2.38,6.74794443,11.09,31.44315282,12.78,36.23476042,0.01,0.02835271,1.69,4.7916076,0,0,15.39,43.62244898,12.62,35.77097506,1.91199956,9.76347348,1536477.41721482,5819.33776645911
15,15,000702,2,110010007022,15,18.08,18.08,5.41,29.92256637,2.02,11.17256637,4.18,23.11946903,10.65,58.90486726,3.53,19.52433628,1.8,9.95575221,1.14,6.30530973,0,0,0,0,5.41,29.92256637,2,11.0619469,4.71,26.05088496,2.71,14.98893805,7.71,42.64380531,7.96,44.02654867,0,0,0.25,1.38274336,0,0,4.24,23.50332594,4.23,23.3960177,6.41924043,6.52654867,787590.230101786,4384.56704243667
16,16,000702,3,110010007023,16,19.03,19.03,7.34,38.57067788,2.07,10.87756174,4,21.01944298,9.62,50.55176038,4.24,22.28060956,0.59,3.10036784,0.79,4.15133999,0,0,0,0,7.34,38.57067788,2.06,10.82501314,3.44,18.07672097,1.38,7.25170783,8.24,43.30005255,8.25,43.35260116,0,0,0.02,0.10509721,0,0,6.47,34.0168244,6.03,31.70347003,4.55385348,6.86720785,828524.113601729,4837.57986113294
44,44,002002,2,110010020022,44,34.97,34.97,6.45,18.4443809,5.37,15.35601945,8.82,25.22161853,23.15,66.19959966,8.3,23.73462968,1.54,4.40377466,4.49,12.83957678,0,0,0,0,6.45,18.4443809,5.37,15.35601945,11.4,32.59937089,6.03,17.24335144,17.12,48.95624821,17.12,48.95624821,0,0,0,0,0,0,5.94,16.98598799,8.33,23.8204175,1.45839291,-5.3760366,1523391.57728657,6006.3734529081
45,45,002002,3,110010020023,45,89.99,89.99,25.79,28.65873986,19.92,22.13579287,16.95,18.83542616,44.29,49.21657962,14.1,15.6684076,2.96,3.28925436,10.27,11.41237915,0,0,0,0,25.79,28.65873986,19.26,21.40237804,31.42,34.91499055,12.16,13.51261251,31.02,34.47049672,32.79,36.43738193,0,0,1.77,1.96688521,0,0,22.7,25.225025,35.57,39.52661407,3.43371486,-10.86787421,3919740.93366945,8022.20706474001
46,46,002101,1,110010021011,46,45.19,45.19,12.59,27.86014605,8.66,19.16353175,8.89,19.67249391,23.91,52.90993583,7.85,17.3710998,1.65,3.65125028,5.52,12.21509183,0,0,0.03,0.06638637,12.59,27.86014605,8.61,19.05288781,14.3,31.64416906,5.69,12.59128126,16.74,37.04359372,18.3,40.49568489,0.01,0.02212879,1.55,3.42996238,0,0,11.51,25.47587428,14.99,33.17839752,2.38427177,-5.31825147,1967954.4667469,6632.33042745267
47,47,002101,2,110010021012,47,21.12,21.12,3.52,16.66666667,2.63,12.45265152,6.27,29.6875,14.97,70.88068182,4.33,20.50189394,1.31,6.20265152,3.06,14.48863636,0,0,0,0,3.52,16.66666667,2.63,12.45265152,7,33.14393939,4.37,20.69128788,10.6,50.18939394,10.6,50.18939394,0,0,0,0,0,0,3.34,15.81439394,4.46,21.11742424,0.85227273,-4.45075758,920053.972825058,3921.99460340894
48,48,002101,3,110010021013,48,32.53,32.53,6.87,21.11896711,7.57,23.27082693,8.21,25.23824162,18.09,55.61020596,4.35,13.37227175,0.94,2.88964033,4.6,14.14079311,0,0,0,0,6.87,21.11896711,7.57,23.27082693,13.11,40.30126038,5.53,16.99969259,12.56,38.61051337,12.56,38.61051337,0,0,0,0,0,0,6.25,19.20712969,8.68,26.67486171,1.91183742,-5.5558946,1416997.96702907,4760.85548674523
49,49,002101,4,110010021014,49,29.36,29.36,5.84,19.89100817,4.5,15.32697548,7.06,24.04632153,19.02,64.78201635,6.35,21.6280654,1.46,4.97275204,4.14,14.10081744,0,0,0,0,5.84,19.89100817,3.52,11.98910082,8.35,28.4400545,4.83,16.45095368,13.4,45.64032698,15.17,51.66893733,0,0,1.76,5.99455041,0,0,6.13,20.87874659,7.88,26.83923706,-0.98773842,-6.94822888,1278691.85981993,4533.94348123148
50,50,002101,5,110010021015,50,20.34,20.34,3.85,18.92822026,2.94,14.45427729,5.15,25.31956736,13.55,66.61750246,4.3,21.14060964,1.17,5.75221239,2.93,14.40511308,0,0,0,0,3.85,18.92822026,2.94,14.45427729,7.04,34.61160275,4.1,20.15732547,9.45,46.46017699,9.45,46.46017699,0,0,0,0,0,0,4.43,21.77974435,5.58,27.43362832,-2.85152409,-8.50540806,886077.44396582,3833.21825002166
51,51,001302,2,110010013022,51,168.04,168.02,113.44,67.51577193,12.3,7.32055708,16.5,9.82025949,42.27,25.15771932,17.74,10.55826687,3.04,1.80930842,5,2.97583621,0.02,0.01323436,0.01,0.00595167,113.44,67.51577193,12.24,7.28484704,19.93,11.86168313,7.7,4.58278776,34.24,20.37852637,34.65,20.62254494,0.01,0.00595167,0.4,0.2380669,0.02,0.01,108.82,64.79695129,100.97,60.10119048,2.71882064,7.41458146,7318190.995811,13157.3691094548
52,52,001302,3,110010013023,52,124.95,124.91,91.22,73.02858058,11.56,9.25466336,8.2,6.5647266,22.13,17.71675606,7.89,6.31654791,1.91,1.52910095,4.13,3.30638059,0.04,0.03124753,0,0,91.22,73.02858058,11.18,8.95044432,16.87,13.50572412,5.69,4.5552798,16.08,12.87326875,16.82,13.4656953,0,0,0.74,0.59242655,0.04,0.03,88.83,71.22354073,88.53,70.85234094,1.80503985,2.17623964,5443160.92619696,15676.5700737546
53,53,001401,1,110010014011,53,88.32,88.32,54.05,61.19791667,9.71,10.99411232,11.2,12.68115942,24.56,27.80797101,9.02,10.21286232,1.1,1.24547101,3.23,3.6571558,0,0,0,0,54.05,61.19791667,9.71,10.99411232,14.03,15.88541667,4.32,4.89130435,20.23,22.9053442,20.24,22.91666667,0,0,0.02,0.02264493,0,0,48.2,54.57427536,38.85,43.98777174,6.6236413,17.21014493,3846877.33632894,9947.42930600204
54,54,001401,2,110010014012,54,106.48,106.46,57.12,53.65395454,15.15,14.23069698,14.48,13.60135262,34.19,32.11534849,11.98,11.25305279,2.33,2.18861544,5.39,5.06293444,0.02,0.01670952,0,0,57.12,53.65395454,14.77,13.8737554,21.43,20.12962615,6.67,6.26526395,26.41,24.80743941,27.92,26.22581251,0,0,1.51,1.4183731,0,0,52.6,49.40822844,45.64,42.86250939,4.24572609,10.79144515,4637749.85254524,8912.72178563074
55,55,001402,1,110010014021,55,83.37,83.37,53.49,64.1597697,9.68,11.61089121,8.27,9.91963536,20.19,24.21734437,7.01,8.40830035,0.85,1.0195514,4.06,4.86985726,0,0,0,0,53.49,64.1597697,9.68,11.61089121,14.58,17.48830515,4.89,5.86541922,15.28,18.32793571,15.3,18.35192515,0,0,0.01,0.01199472,0,0,50.31,60.345448,42.01,50.38982848,3.8143217,13.76994123,3631125.44295104,7945.73701246336
56,56,001402,2,110010014022,56,88.88,88.84,61.61,69.34939217,9.11,10.25438991,8.43,9.48896893,18.13,20.40747411,6.02,6.77622692,0.95,1.06933814,2.73,3.07294012,0.04,0.04086898,0,0,61.61,69.34939217,9.08,10.22062134,12.66,14.25033769,3.58,4.02971634,14.39,16.19765871,14.57,16.40027015,0,0,0.18,0.20261144,0.04,0.04,55.32,62.28326953,49.82,56.06572136,7.06612263,13.28367081,3871298.59749967,10251.2568486432
57,57,001402,3,110010014023,57,48.96,48.96,26.43,53.98284314,4.59,9.375,7.67,15.66584967,17.94,36.64215686,6.8,13.88888889,0.81,1.65441176,2.65,5.4125817,0,0,0,0,26.43,53.98284314,4.59,9.375,8.05,16.44199346,3.46,7.06699346,14.48,29.5751634,14.48,29.5751634,0,0,0,0,0,0,24.6,50.24509804,22.15,45.24101307,3.7377451,8.74183007,2132542.46382951,7040.35013206875
58,58,001500,1,110010015001,58,772.1,770.79,653.75,84.81557882,45.88,5.95233462,21.82,2.83086184,70.99,9.21003127,26.6,3.45100481,2.72,0.3528847,19.85,2.57527991,1.31,0.16955939,0.17,0.02205529,653.75,84.81557882,45.35,5.883574,60.18,7.80757405,14.83,1.92400005,48.42,6.28186666,56.86,7.37684713,0.17,0.02205529,8.27,1.07292518,1.31,0.17,646.29,83.87712194,644.96,83.57327044,0.93845688,1.24230838,33630261.3665682,36380.8668221972
59,59,001500,2,110010015002,59,78.32,78.32,45.87,58.56741573,11.07,14.13432074,8.47,10.81460674,21.34,27.24719101,6.66,8.50357508,1.74,2.22165475,4.48,5.72012257,0,0,0.04,0.05107252,45.87,58.56741573,10.08,12.87027579,14.87,18.98621042,4.79,6.11593463,15.12,19.30541369,17.58,22.44637385,0.04,0.05107252,2.42,3.08988764,0,0,41.85,53.44145064,31.82,40.63338016,5.12596509,17.93403557,3411017.92400657,8205.21294658471
60,60,001500,3,110010015003,60,70.43,70.42,42.32,60.09656348,8.94,12.69525703,7.59,10.77818801,19.16,27.20817949,7.17,10.18176654,1.3,1.84606646,3.1,4.40215848,0.01,0.012631,0,0,42.32,60.09656348,8.93,12.68105652,13.31,18.90088043,4.38,6.21982391,14.76,20.95995456,14.79,21.00255609,0,0,0.03,0.04260153,0.01,0.01,39.7,56.40005683,35.92,51.0082363,3.69650665,9.08832718,3067477.64558207,7888.51404534284
61,61,001500,4,110010015004,61,161.13,161.12,117.86,73.15044687,14.32,8.8877855,11.77,7.3051142,28.94,17.96176763,10.25,6.36171797,0.57,0.35377358,6.36,3.94736842,0.01,0.00521416,0,0,117.86,73.15044687,14.16,8.78848064,21.01,13.03997021,6.85,4.25148957,22.01,13.66062562,22.25,13.80958292,0,0,0.24,0.1489573,0.01,0.01,114.33,71.05214095,101.8,63.20233439,2.09830592,9.94811248,7018284.10846367,10644.2380677559
62,62,001500,5,110010015005,62,79.16,79.16,53.01,66.96563921,9.23,11.65992926,7.77,9.81556342,16.92,21.37443153,5.36,6.77109651,0.77,0.97271349,3.03,3.82769075,0,0,0,0,53.01,66.96563921,9.2,11.62203133,12.92,16.32137443,3.72,4.6993431,13.13,16.58665993,13.23,16.71298636,0,0,0.1,0.12632643,0,0,48.59,61.38201112,37.59,47.48610409,5.5836281,19.47953512,3448136.2940921,7750.48644037456
63,63,001600,1,110010016001,63,118.47,118.47,47.14,39.7906643,25.08,21.16991643,16.9,14.26521482,46.23,39.02253735,16.94,14.29897864,3.05,2.57449143,9.35,7.89229341,0,0,0.02,0.01688191,47.14,39.7906643,24.26,20.47775808,36.18,30.53937706,11.92,10.06161898,33.83,28.55575251,35.15,29.66995864,0.02,0.01688191,1.3,1.09732422,0,0,46.59,39.32641175,54.12,45.68245125,0.46425255,-5.89178695,5160341.66755177,10452.6412171799
64,64,001600,2,110010016002,64,47.78,47.78,16.38,34.28212641,7.75,16.22017581,9,18.83633319,23.64,49.47676852,9.12,19.0874843,1.42,2.97195479,4.1,8.58099623,0,0,0,0,16.38,34.28212641,7.61,15.92716618,13.12,27.45918794,5.52,11.55295103,18.13,37.94474676,18.27,38.23775638,0,0,0.15,0.31393889,0,0,14.88,31.13622097,17.42,36.45114041,3.14590545,-2.16901399,2081694.12607611,7244.94820673263
96,96,001002,2,110010010022,96,54.88,54.88,20.1,36.62536443,6.77,12.33600583,9.67,17.62026239,28,51.02040816,10.94,19.93440233,3.49,6.35932945,3.9,7.10641399,0,0,0.01,0.01822157,20.1,36.62536443,6.49,11.82580175,12.01,21.88411079,5.53,10.07653061,20.61,37.55466472,22.77,41.49052478,0.01,0.01822157,2.15,3.91763848,0,0,17,30.98796938,20.28,36.96008748,5.63739505,-0.33472305,2390228.8918383,6568.3009750111
97,97,001002,3,110010010023,97,84.59,84.58,45.22,53.46417593,10.13,11.97682667,13.69,16.18585954,29.23,34.5589974,10.35,12.23693545,2.6,3.07401277,2.59,3.06218964,0.01,0.0061347,0,0,45.22,53.46417593,9.38,11.09009222,14.5,17.14353275,5.12,6.05344053,24.04,28.42279499,24.87,29.40411445,0,0,0.82,0.96949633,0.01,0.01,40.94,48.39815581,41.43,48.9774205,5.06602012,4.48675543,3684332.60284546,11738.9201248612
98,98,001100,1,110010011001,98,104.69,104.69,55.26,52.78441112,11.67,11.14719648,17.88,17.07899513,37.76,36.0683924,12.2,11.65345305,2.75,2.62680294,4.92,4.69958926,0,0,0.01,0.00955201,55.26,52.78441112,11.56,11.04212437,19.11,18.25389244,7.56,7.22132009,30.08,28.73244818,30.32,28.96169644,0.01,0.00955201,0.23,0.21969625,0,0,49.3,47.09141274,53.04,50.66386474,5.69299838,2.12054638,4559933.64625071,9714.24416504945
99,99,001100,2,110010011002,99,116.23,116.23,52.47,45.14325045,16.32,14.04112535,21.69,18.66127506,47.37,40.75539878,15.5,13.33562763,3.6,3.09730706,6.59,5.66979265,0,0,0.07,0.06022542,52.47,45.14325045,15.38,13.23238407,24.77,21.31119332,9.39,8.07880926,37.19,31.99690269,38.99,33.54555622,0.02,0.01720726,1.78,1.53144627,0,0,46.71,40.18755915,53.88,46.35636238,4.9556913,-1.21311193,5062479.10805454,11374.5504995436
100,100,001100,3,110010011003,100,39.49,39.49,22.09,55.93821221,4.65,11.77513295,5.8,14.6872626,12.75,32.28665485,4.58,11.59787288,0.64,1.62066346,1.73,4.38085591,0,0,0,0,22.09,55.93821221,4.64,11.74981008,6.97,17.65003798,2.33,5.90022791,10.37,26.25981261,10.43,26.41174981,0,0,0.07,0.17726007,0,0,20.13,50.97493036,19.1,48.36667511,4.96328184,7.5715371,1720040.03839292,6177.48466235852
101,101,001100,4,110010011004,101,153.88,153.88,52.29,33.98102417,39.08,25.39641279,21.16,13.75097479,62.51,40.62256304,21.41,13.91343904,6.36,4.13309072,13.57,8.81855992,0,0,0,0,52.29,33.98102417,32.75,21.28281778,44.43,28.87314791,11.68,7.59033013,38.71,25.15596569,57.16,37.14582792,0,0,18.45,11.98986223,0,0,51.47,33.44814141,51.1,33.20769431,0.53288277,0.77332987,6702378.33921255,13502.1637177114
102,102,004001,1,110010040011,102,21.88,21.88,6.37,29.11334552,1.17,5.34734918,6.86,31.35283364,14.34,65.5393053,3.79,17.32175503,0.97,4.43327239,2.72,12.43144424,0,0,0,0,6.37,29.11334552,1.11,5.07312614,4.64,21.20658135,3.54,16.17915905,10.62,48.53747715,10.87,49.68007313,0,0,0.25,1.14259598,0,0,5.14,23.49177331,6.34,28.976234,5.62157221,0.13711152,953120.470728037,4679.06972313026
103,103,004001,2,110010040012,103,10.84,10.84,1.68,15.49815498,0.57,5.25830258,3.25,29.98154982,8.59,79.24354244,3.21,29.61254613,0.67,6.18081181,1.47,13.56088561,0,0,0,0,1.68,15.49815498,0.5,4.61254613,2.58,23.80073801,2.08,19.18819188,6.44,59.4095941,6.58,60.70110701,0,0,0.14,1.29151292,0,0,1.73,15.95940959,1.96,18.08118081,-0.46125461,-2.58302583,472146.312915299,3382.62821414275
104,104,004001,3,110010040013,104,35.45,35.06,18.25,52.05362236,1.31,3.7364518,7.77,22.16200799,15.5,44.20992584,3.98,11.35196805,0.97,2.76668568,2.8,7.98630918,0.39,1.09937607,0,0,18.25,52.05362236,1.21,3.45122647,4.87,13.89047347,3.67,10.46776954,11.69,33.34284084,11.93,34.02738163,0,0,0.25,0.71306332,0.39,1.1,15.6,45.06065858,16.66,47.99769519,6.99296378,4.05592717,1543881.97542124,5036.88774645859
105,105,004002,1,110010040021,105,10.48,10.48,1.28,12.21374046,0.22,2.09923664,4.45,42.46183206,8.98,85.6870229,2.2,20.99236641,0.96,9.16030534,1.37,13.07251908,0,0,0,0,1.28,12.21374046,0.22,2.09923664,2.55,24.33206107,2.33,22.23282443,6.65,63.45419847,6.65,63.45419847,0,0,0,0,0,0,1.01,9.63740458,1.38,13.16793893,2.57633588,-0.95419847,456286.151031594,3109.40514939968
106,106,004002,2,110010040022,106,20.7,20.7,3.5,16.90821256,0.7,3.38164251,8.3,40.09661836,16.51,79.75845411,3.23,15.60386473,1.5,7.24637681,3.47,16.76328502,0,0,0,0,3.5,16.90821256,0.7,3.38164251,5.64,27.24637681,4.94,23.8647343,11.53,55.70048309,11.57,55.89371981,0,0,0.03,0.14492754,0,0,2.57,12.41545894,3.87,18.69565217,4.49275362,-1.78743961,901628.003664627,3880.79025664314
107,107,004002,3,110010040023,107,17.28,17.28,1.63,9.43287037,1.01,5.84490741,6.28,36.34259259,14.64,84.72222222,3.92,22.68518519,1.84,10.64814815,2.6,15.0462963,0,0,0,0,1.63,9.43287037,0.99,5.72916667,4.99,28.87731481,4,23.14814815,10.19,58.96990741,10.66,61.68981481,0,0,0.47,2.71990741,0,0,1.99,11.5162037,2.05,11.86342593,-2.08333333,-2.43055556,752623.851495074,3969.92970070206
65,65,001600,3,110010016003,65,87.69,87.69,37.27,42.50199567,18.06,20.59527882,11.56,13.18280306,32.36,36.90272551,11.67,13.30824495,1.76,2.00707036,7.37,8.40460714,0,0,0,0,37.27,42.50199567,18.05,20.58387501,27.09,30.89291823,9.04,10.30904322,23.24,26.50245182,23.33,26.6050861,0,0,0.1,0.11403809,0,0,38.64,44.05929304,46.19,52.668187,-1.55729738,-10.16619133,3819661.57989525,9225.85544504132
66,66,001600,4,110010016004,66,413.09,409.92,300.36,73.27283372,43.02,10.49473068,26.29,6.41344653,66.17,16.14217408,21.94,5.35226386,2.37,0.57816159,15.57,3.79830211,3.17,0.76675428,0.37,0.09026151,300.36,73.27283372,42.83,10.44838017,60.06,14.65163934,17.22,4.20081967,48,11.70960187,49.51,12.07796643,0.37,0.09026151,1.14,0.27810304,3.17,0.77,298.63,73.3518373,315.19,76.69976152,-0.07900357,-3.4269278,17992971.5339621,24947.8060346308
67,67,001702,1,110010017021,67,103.95,103.95,42.01,40.41366041,18.11,17.42183742,14.92,14.35305435,43.83,42.16450216,19.28,18.54737855,3.73,3.58826359,5.91,5.68542569,0,0,0,0,42.01,40.41366041,16.89,16.24819625,26.17,25.17556518,9.28,8.92736893,34.2,32.9004329,35.77,34.41077441,0,0,1.57,1.51034151,0,0,39.21,37.72005772,44.78,43.07840308,2.69360269,-2.66474266,4527934.62092191,9712.4353776428
68,68,001702,2,110010017022,68,125.88,125.82,35.55,28.2546495,19.09,15.17246861,25.25,20.06835161,71.16,56.55698617,34.08,27.08631378,4.69,3.72754729,7.15,5.68272135,0.06,0.04632865,0.01,0.00794786,35.55,28.2546495,19.03,15.12478143,30.85,24.51915435,11.82,9.39437291,59.33,47.1546654,59.42,47.22619615,0,0,0.09,0.07153076,0.06,0.05,33.74,26.80756396,36.28,28.82338921,1.44708554,-0.56873971,5482809.25644702,12732.171888122
69,69,001803,1,110010018031,69,252.68,251.28,158.74,63.17255651,65.32,25.99490608,7.95,3.16380134,26.68,10.6176377,11.26,4.48105699,2.73,1.08643744,4.75,1.89032155,1.4,0.55517307,0.54,0.21489971,158.74,63.17255651,41.9,16.67462592,48.97,19.48822031,7.07,2.8135944,19.2,7.6408787,43.57,17.33922318,0.27,0.10744986,24.09,9.586915,1.4,0.56,157.48,63.06768122,167.03,66.34229654,0.10487529,-3.16974003,11006134.6363687,15102.2864601429
70,70,001803,2,110010018032,70,36.51,36.51,12.27,33.6072309,5.77,15.80388935,7.22,19.775404,18.47,50.58887976,6.3,17.25554643,1.36,3.72500685,3.59,9.83292249,0,0,0,0,12.27,33.6072309,5.75,15.74910983,10.63,29.11531087,4.88,13.36620104,13.52,37.03095042,13.61,37.27745823,0,0,0.09,0.24650781,0,0,11.93,32.67597918,13.02,35.66146261,0.93125171,-2.05423172,1590255.99836879,5405.87102453525
71,71,001804,1,110010018041,71,47.98,47.98,16.75,34.91037932,11.49,23.94747812,7.32,15.25635682,19.68,41.01709045,5.7,11.87994998,1.28,2.66777824,5.38,11.21300542,0,0,0.06,0.12505211,16.75,34.91037932,9.08,18.9245519,14.85,30.950396,5.77,12.0258441,13.01,27.11546478,16.39,34.16006669,0,0,3.37,7.0237599,0,0,16.36,34.09754064,20.09,41.87161317,0.81283868,-6.96123385,2089895.8882197,6064.03324465844
72,72,001804,2,110010018042,72,56.49,56.49,12.17,21.54363604,12.34,21.84457426,9.65,17.0826695,31.96,56.5763852,14.72,26.05770933,2.96,5.23986546,4.64,8.21384316,0,0,0.02,0.0354045,12.17,21.54363604,9.94,17.5960347,17.51,30.99663657,7.57,13.40060188,24.37,43.14037883,26.81,47.45972739,0.02,0.0354045,2.43,4.30164631,0,0,11.58,20.4992034,13.49,23.8803328,1.04443264,-2.33669676,2460436.66175429,9270.85368197924
73,73,001804,3,110010018043,73,44.23,44.23,10.99,24.84738865,9.88,22.33777979,9.22,20.84557992,23.32,52.72439521,7.17,16.21071671,1.79,4.0470269,5.14,11.62107167,0,0,0.03,0.06782727,10.99,24.84738865,9.19,20.77775266,16.11,36.42324214,6.92,15.64548949,16.39,37.05629663,17.12,38.70676012,0.02,0.04521818,0.71,1.60524531,0,0,11.31,25.57087949,11.22,25.36739769,-0.72349084,-0.52000904,1926487.24076163,5880.52567537463
74,74,001901,1,110010019011,74,58.04,58.04,13.17,22.69124742,14.08,24.25913163,11.89,20.48587181,30.65,52.80840799,11.08,19.09028256,2.24,3.85940731,5.44,9.37284631,0,0,0.14,0.24121296,13.17,22.69124742,13.24,22.81185389,20.11,34.64851826,6.87,11.83666437,22.97,39.57615438,24.76,42.66023432,0.14,0.24121296,1.65,2.84286699,0,0,12.27,21.14423574,16.53,28.48526624,1.54701168,-5.79401883,2528064.07436469,6817.55666583393
75,75,001901,2,110010019012,75,42.32,42.32,7.64,18.05293006,9.36,22.11720227,8.6,20.32136106,24.15,57.06521739,8.76,20.69943289,1.84,4.34782609,4.96,11.72022684,0,0,1.17,2.76465028,7.64,18.05293006,8.29,19.58884688,15.06,35.58601134,6.77,15.99716446,17.36,41.02079395,19.62,46.3610586,0.04,0.09451796,2.23,5.26937618,0,0,7.91,18.69092628,9.67,22.84971645,-0.63799622,-4.79678639,1843314.0936721,6136.25994866533
76,76,001901,3,110010019013,76,42.78,42.78,8.94,20.89761571,6.82,15.94202899,9.55,22.32351566,27.02,63.16035531,9.21,21.52875175,1.99,4.6517064,6.28,14.6797569,0,0,0,0,8.94,20.89761571,6.82,15.94202899,15.09,35.27349229,8.27,19.3314633,18.76,43.85226741,18.76,43.85226741,0,0,0,0,0,0,9.77,22.83777466,7.84,18.32632071,-1.94015895,2.571295,1863405.32799604,6087.76832660881
77,77,001901,4,110010019014,77,46.91,46.91,10.66,22.72436581,9.33,19.88914944,8.62,18.37561288,26.93,57.40780217,11.16,23.79023662,1.94,4.13557877,5.2,11.08505649,0,0,0,0,10.66,22.72436581,9.32,19.86783202,16.47,35.10978469,7.14,15.22063526,19.78,42.1658495,19.78,42.1658495,0,0,0,0,0,0,11.28,24.04604562,10.53,22.44723939,-1.32167981,0.27712641,2043378.4200596,6180.5128250425
78,78,000801,1,110010008011,78,49.81,49.81,26.45,53.10178679,4.7,9.43585625,8.29,16.64324433,18.66,37.46235696,6.16,12.36699458,1.71,3.43304557,2.5,5.01907248,0,0,0,0,26.45,53.10178679,4.57,9.17486449,8.25,16.56293917,3.68,7.38807468,14.45,29.01023891,15.11,30.33527404,0,0,0.66,1.32503513,0,0,25.17,50.58279743,22.19,44.56718217,2.51898936,8.53460462,2169664.67599978,6134.94160803244
79,79,000801,2,110010008012,79,217.27,217.27,155.93,71.76784646,25.97,11.9528697,15.33,7.0557371,35.37,16.27928384,12.16,5.59672297,0.88,0.405026,7,3.22179776,0,0,0,0,155.93,71.76784646,24.8,11.41436922,31.62,14.55332075,6.83,3.1435541,27.49,12.65246007,29.72,13.67883279,0,0,2.23,1.02637272,0,0,153.59,70.69409924,131.25,60.41148854,1.07374722,11.35635792,9463006.37620407,14486.8162286206
80,80,000801,3,110010008013,80,307.07,307.07,220.46,71.79470479,26.18,8.52574332,21.02,6.84534471,60.06,19.5590582,21.03,6.8486013,3.48,1.13329208,14.53,4.73182011,0,0.00152897,0.38,0.12375028,220.46,71.79470479,25.59,8.33360472,40.66,13.24128049,15.07,4.90767577,42.04,13.69068942,45.94,14.96075813,0.38,0.12375028,3.53,1.14957502,0,0,209.69,68.28513742,195.95,63.81073336,3.50956737,7.98397143,13374621.9794926,19064.7203166881
81,81,000801,4,110010008014,81,186.03,151.4,96.25,63.57331572,17,11.22853369,11.51,7.60237781,37.61,24.84147952,14.42,9.52443857,3.21,2.12021136,8.47,5.59445178,34.63,18.6145024,0.54,0.35667107,96.25,63.57331572,16.34,10.79260238,23,15.19154557,6.66,4.3989432,25.92,17.12021136,32.15,21.23513871,0.54,0.35667107,5.69,3.75825627,34.63,18.61,95.96,63.88814913,79.89,52.9844807,-0.31483341,10.58883502,8102318.04904739,14213.0286054996
82,82,000802,1,110010008021,82,394.5,240.92,135.66,56.30914827,39.93,16.57396646,20.77,8.62111904,65.31,27.10858376,26.22,10.88328076,4.69,1.9467043,13.63,5.65747966,153.58,38.93099839,0.02,0.00830151,135.66,56.30914827,38.77,16.09247883,55.15,22.89141624,16.38,6.79893741,46.97,19.49609829,50.11,20.7994355,0.02,0.00830151,3.11,1.29088494,153.58,38.93,126.73,53.27028163,114.64,47.75472798,3.03886663,8.55442028,17182727.4127631,18398.5550917812
83,83,000802,2,110010008022,83,168.59,168.55,111.58,66.19994067,20.51,12.168496,14.11,8.37140314,36.47,21.63749629,12.06,7.15514684,1.68,0.99673687,8.6,5.10234352,0.03,0.0203737,0,0,111.58,66.19994067,20.42,12.11509938,28.81,17.09285079,8.39,4.97775141,26.18,15.53248294,28.16,16.70720854,0,0,1.98,1.1747256,0.03,0.02,120.83,71.66666667,96.81,57.41992883,-5.466726,8.78001184,7343385.03335623,13800.3736296892
