,census_bg,Total Area in acres,Total Land Area in acres,Tree Canopy in acres,Tree Canopy area in percent,Vegetation in acres,Vegetation Percentage,Building area in acres,Building area in percent,Total Impervious Area in acres,Total Impervious Area in percent,Road Acres,Road Area in percent,Sidewalk Area in acres,Sidewalk Area in percent,Other Impervious Area in acres,Other Impervious Area in percent,Surface Water Area in acres,Surface Water Area in percent,Soil area in acres,Soil area in percent,Urban Tree Canopy area in acres,Urban Tree Canopy area percent,Possible Vegetation Planting Area in acres,Possible Vegetation Planting Area in percent,Total Possible Planting Area in acres,Total Possible Planting Area in percent,Impervious Possible Planting Area in acres,Impervious Possible Planting Area in percent,Unsuitable Impervious Planting Buildings and Roads Area in acres,Unsuitable Impervious Planting Buildings and Roads Area in percent,Total Unsuitable Planting Area in acres,Total Unsuitable Planting Area in percent,Unsuitable Soil and Vegetation Area in acres,Unsuitable Soil and Vegetation Area in percent,Unsuitable Other Land Area in acres,Unsuitable Other Land Area in percent,SHAPEAREA,SHAPELEN,Geographic Area Name,Income in the past 12 months below poverty level,Median household income in the past 12 months,Total Population,Total Population of one race,Total White Population,Total African American Population,Total American Indian Population,Total Asian Population,Total Native Hawaiian Population,Total Population of Other Races
154,110010027014,13.77,13.77,6.25,45.38852578,1.5,10.89324619,2.35,17.06608569,6.01,43.64560639,1.98,14.37908497,0.74,5.37400145,0.94,6.82643428,0.0,0.0,0.0,0.0,6.25,45.38852578,1.5,10.89324619,3.14,22.80319535,1.63,11.83732752,4.33,31.44517066,4.38,31.80827887,0.0,0.0,0.05,0.36310821,599914.513802756,4265.24168607249,"Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia",79,54281,,,,,,,,
155,110010027021,19.15,19.15,3.39,17.70234987,0.69,3.60313316,6.66,34.77806789,15.07,78.69451697,4.47,23.34203655,1.74,9.08616188,2.2,11.48825065,0.0,0.0,0.0,0.0,3.39,17.70234987,0.58,3.02872063,4.37,22.81984334,3.8,19.84334204,11.12,58.06788512,11.38,59.42558747,0.0,0.0,0.26,1.35770235,833879.920260275,3871.9122604494896,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",0,70744,1975.0,1674.0,757.0,189.0,17.0,64.0,0.0,647.0
156,110010027022,47.82,47.82,18.53,38.74947721,3.07,6.41990799,14.4,30.11292346,26.22,54.83061481,5.44,11.37599331,1.04,2.17482225,5.33,11.14596403,0.0,0.0,0.0,0.0,18.53,38.74947721,2.89,6.04349645,9.23,19.30154747,6.34,13.25805102,19.84,41.48891677,20.06,41.94897532,0.0,0.0,0.22,0.46005855,2083260.59285056,8338.00054394252,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",0,99917,1411.0,1242.0,1001.0,137.0,9.0,54.0,0.0,41.0
157,110010027023,57.96,57.35,35.28,61.51700087,2.87,5.004359200000001,10.02,17.47166521,19.2,33.47863993,5.09,8.87532694,0.56,0.97646033,3.53,6.15518745,0.62,1.06115384,0.0,0.0,35.28,61.51700087,2.87,5.004359200000001,6.96,12.13600697,4.09,7.13164778,15.11,26.34699215,15.11,26.34699215,0.0,0.0,0.0,0.0,2524550.0980411,9919.56775343184,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",0,171739,1062.0,927.0,756.0,68.0,3.0,60.0,1.0,39.0
158,110010028011,16.45,16.45,1.71,10.39513678,1.28,7.78115502,5.61,34.10334347,13.46,81.82370821,4.22,25.65349544,1.6,9.72644377,2.04,12.40121581,0.0,0.0,0.0,0.0,1.71,10.39513678,1.27,7.72036474,4.82,29.30091185,3.54,21.51975684,9.81,59.63525836,9.93,60.36474164,0.0,0.0,0.12,0.72948328,716537.647213842,3769.7717267138896,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",62,62731,1857.0,1652.0,737.0,517.0,26.0,105.0,1.0,266.0
159,110010028012,26.03,26.03,4.54,17.44141375,1.88,7.22243565,8.76,33.65347676,19.61,75.3361506,5.7,21.89781022,1.5,5.76258164,3.64,13.98386477,0.0,0.0,0.0,0.0,4.54,17.44141375,1.88,7.22243565,7.02,26.96888206,5.14,19.74644641,14.47,55.58970419,14.47,55.58970419,0.0,0.0,0.0,0.0,1133700.02647298,4209.5220214888595,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",108,53068,2541.0,2333.0,607.0,952.0,44.0,125.0,6.0,599.0
160,110010028021,22.0,22.0,2.15,9.77272727,0.81,3.68181818,8.48,38.54545455,19.04,86.54545455,5.67,25.77272727,2.2,10.0,2.69,12.22727273,0.0,0.0,0.0,0.0,2.15,9.77272727,0.79,3.59090909,5.5,25.0,4.71,21.40909091,14.14,64.27272727,14.35,65.22727273,0.0,0.0,0.21,0.95454545,958280.814309612,4020.39574302191,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",188,61556,2019.0,1799.0,652.0,412.0,27.0,133.0,1.0,574.0
161,110010028022,34.35,34.35,3.78,11.00436681,2.23,6.49199418,14.21,41.36826783,28.34,82.50363901,6.08,17.70014556,2.7,7.86026201,5.34,15.54585153,0.0,0.0,0.0,0.0,3.78,11.00436681,1.26,3.66812227,7.05,20.52401747,5.79,16.8558952,20.22,58.86462882,23.52,68.47161572,0.0,0.0,3.3,9.6069869,1496035.09278152,5065.1140096296795,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",59,96152,918.0,821.0,260.0,377.0,3.0,39.0,4.0,138.0
162,110010029001,32.59,32.59,4.85,14.8818656,2.88,8.83706658,10.87,33.35378951,24.86,76.28106781,5.9,18.1037128,1.63,5.00153421,6.45,19.79134704,0.0,0.0,0.0,0.0,4.85,14.8818656,2.86,8.77569807,10.8,33.13899969,7.94,24.36330163,16.77,51.4575023,16.94,51.9791347,0.0,0.0,0.17,0.5216324000000001,1419652.01198849,5189.63162002234,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia",11,112143,2173.0,1980.0,1004.0,457.0,28.0,95.0,1.0,395.0
163,110010029002,42.12,42.12,5.72,13.58024691,3.29,7.81101614,14.84,35.23266857,33.11,78.60873694,7.92,18.8034188,2.63,6.24406458,7.72,18.328585,0.0,0.0,0.0,0.0,5.72,13.58024691,3.29,7.81101614,13.65,32.40740741,10.36,24.59639126,22.76,54.03608737,22.76,54.03608737,0.0,0.0,0.0,0.0,1834616.20634275,6159.045343609339,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia",27,117188,2270.0,1953.0,952.0,435.0,31.0,117.0,1.0,417.0
164,110010030001,28.38,28.38,5.53,19.48555321,1.84,6.48343904,9.29,32.73431994,21.0,73.99577167,4.3,15.15151515,1.77,6.23678647,5.65,19.90838619,0.0,0.0,0.0,0.0,5.53,19.48555321,1.79,6.30725863,7.76,27.34319944,5.97,21.0359408,13.59,47.8858351,15.09,53.17124736,0.0,0.0,1.5,5.28541226,1236272.07894316,4556.71664509894,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia",39,113693,1780.0,1623.0,936.0,367.0,9.0,139.0,4.0,168.0
165,110010030002,23.98,23.98,4.64,19.34945788,2.04,8.50708924,7.79,32.4854045,17.31,72.1851543,4.19,17.47289408,1.79,7.46455379,3.54,14.76230192,0.0,0.0,0.0,0.0,4.64,19.34945788,2.04,8.50708924,7.25,30.23352794,5.22,21.76814012,11.98,49.95829858,12.09,50.41701418,0.0,0.0,0.11,0.4587156,1044751.31991645,4568.25089609769,"Block Group 2, Census Tract 30, District of Columbia, District of Columbia",136,77581,1781.0,1649.0,497.0,972.0,7.0,76.0,1.0,96.0
166,110010031001,72.85,72.85,11.85,16.26630062,5.7,7.8242965,23.06,31.65408373,54.92,75.38778312,16.32,22.40219629,4.3,5.90253946,11.24,15.42896362,0.0,0.0,0.39,0.5353465999999999,11.85,16.26630062,4.62,6.34179822,19.16,26.30061771,14.54,19.95881949,39.11,53.68565546,41.84,57.43308167,0.02,0.02745367,2.7,3.70624571,3172932.33528558,8445.70277933627,"Block Group 1, Census Tract 31, District of Columbia, District of Columbia",55,116858,1541.0,1349.0,611.0,337.0,9.0,96.0,0.0,296.0
167,110010032001,24.59,24.59,4.61,18.74745832,2.3,9.35339569,8.04,32.69621797,17.68,71.89914599,4.36,17.73078487,1.37,5.57137048,3.92,15.94143961,0.0,0.0,0.0,0.0,4.61,18.74745832,2.11,8.58072387,6.4,26.02684018,4.28,17.40544937,12.19,49.57299715,13.58,55.2257015,0.0,0.0,1.39,5.65270435,1070269.3742324,4423.09091571364,"Block Group 1, Census Tract 32, District of Columbia, District of Columbia",65,130833,1069.0,976.0,442.0,400.0,11.0,48.0,1.0,74.0
168,110010032002,23.87,23.87,3.54,14.83033096,3.02,12.65186426,7.12,29.82823628,17.31,72.51780478,5.32,22.28739003,1.44,6.032677,3.44,14.41139506,0.0,0.0,0.0,0.0,3.54,14.83033096,3.02,12.65186426,7.83,32.80268119,4.81,20.15081693,12.43,52.07373272,12.5,52.36698785,0.0,0.0,0.07,0.29325513,1040250.66334922,4427.13817333864,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",17,91250,1096.0,987.0,391.0,347.0,19.0,57.0,1.0,172.0
169,110010032003,31.25,31.25,4.99,15.968,3.57,11.424000000000001,9.38,30.016,22.7,72.64,6.63,21.215999999999998,1.81,5.792000000000001,4.88,15.616,0.0,0.0,0.0,0.0,4.99,15.968,3.56,11.392000000000001,10.1,32.32,6.54,20.928,16.01,51.232,16.16,51.711999999999996,0.0,0.0,0.15,0.48,1361329.13221724,4765.89930932772,"Block Group 3, Census Tract 32, District of Columbia, District of Columbia",57,81678,1545.0,1375.0,460.0,582.0,7.0,49.0,2.0,275.0
170,110010032004,30.22,30.22,6.03,19.95367306,3.16,10.45665122,8.82,29.18596956,21.03,69.58967571,6.88,22.76637988,1.18,3.90469887,4.16,13.76571807,0.0,0.0,0.0,0.0,6.03,19.95367306,3.16,10.45665122,8.5,28.12706817,5.34,17.67041694,15.7,51.95234944,15.7,51.95234944,0.0,0.0,0.0,0.0,1316506.83577387,5094.1305084702,"Block Group 4, Census Tract 32, District of Columbia, District of Columbia",14,112679,1389.0,1268.0,415.0,548.0,15.0,63.0,0.0,227.0
171,110010033011,61.71,61.71,9.37,15.18392481,23.67,38.35683034,10.04,16.26964836,28.67,46.45924486,9.21,14.92464755,1.36,2.20385675,8.07,13.07729703,0.0,0.0,0.0,0.0,9.37,15.18392481,23.67,38.35683034,33.09,53.62177929,9.42,15.26494895,19.25,31.194295899999997,19.25,31.194295899999997,0.0,0.0,0.0,0.0,2687890.34880226,7865.433820472571,"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia",0,126292,1265.0,1156.0,570.0,490.0,11.0,50.0,0.0,35.0
172,110010033012,26.11,26.11,6.62,25.35427039,1.44,5.5151283,8.28,31.71198774,18.06,69.16890079999999,4.83,18.49865952,0.78,2.98736116,4.17,15.97089238,0.0,0.0,0.0,0.0,6.62,25.35427039,1.44,5.5151283,6.38,24.43508234,4.95,18.95825354,13.11,50.21064726,13.11,50.21064726,0.0,0.0,0.0,0.0,1137343.05832292,4800.72272688507,"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",0,136985,1345.0,1209.0,709.0,382.0,1.0,72.0,1.0,44.0
173,110010033013,20.82,20.82,4.78,22.95869356,1.72,8.26128722,6.82,32.75696446,14.32,68.78001921,3.48,16.71469741,0.72,3.45821326,3.3,15.85014409,0.0,0.0,0.0,0.0,4.78,22.95869356,1.72,8.26128722,5.74,27.56964457,4.02,19.30835735,10.29,49.42363112,10.29,49.42363112,0.0,0.0,0.0,0.0,906679.881863015,4420.02142712479,"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",21,157292,1214.0,1116.0,664.0,362.0,2.0,52.0,2.0,34.0
174,110010033021,25.92,25.92,5.02,19.36728395,0.85,3.27932099,9.15,35.30092593,20.04,77.31481481,5.24,20.21604938,1.12,4.32098765,4.53,17.47685185,0.0,0.0,0.0,0.0,5.02,19.36728395,0.85,3.27932099,6.5,25.07716049,5.65,21.79783951,14.4,55.55555556,14.4,55.55555556,0.0,0.0,0.0,0.0,1129129.17064292,4925.71618030734,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",0,135221,1300.0,1187.0,725.0,368.0,5.0,45.0,3.0,41.0
175,110010033022,23.16,23.16,4.47,19.30051813,0.82,3.54058722,7.56,32.64248705,17.86,77.11571675,5.32,22.97063903,1.24,5.35405872,3.75,16.19170984,0.0,0.0,0.0,0.0,4.47,19.30051813,0.82,3.54058722,5.78,24.95682211,4.96,21.41623489,12.85,55.4835924,12.91,55.74265976,0.0,0.0,0.05,0.21588946,1008671.7748517,4683.29584461414,"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia",5,165278,1134.0,1032.0,552.0,370.0,3.0,54.0,0.0,53.0
176,110010034001,26.07,26.07,5.0,19.1791331,3.69,14.15420023,6.73,25.81511316,16.94,64.97890295,4.78,18.33525125,2.54,9.74299962,2.9,11.1238972,0.0,0.0,0.44,1.68776371,5.0,19.1791331,3.65,14.00076717,8.72,33.44840813,5.07,19.44764097,11.49,44.07364787,12.35,47.37245876,0.43,1.64940545,0.44,1.68776371,1135693.49603039,4449.092520584771,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia",49,38857,973.0,933.0,296.0,590.0,3.0,15.0,0.0,29.0
177,110010034002,240.21,201.06,27.14,13.49845817,41.73,20.75499851,50.12,24.92788222,131.51,65.40833582,48.97,24.35591366,16.63,8.27116284,15.79,7.8533770999999994,39.15,16.29914164,0.68,0.3382075,27.14,13.49845817,41.68,20.73013031,70.67,35.14871183,28.99,14.41858152,99.07,49.2738486,103.24,51.34785636,0.5,0.24868199,3.67,1.82532577,10462728.8260213,17437.936295674,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia",11,114423,51.0,33.0,11.0,11.0,0.0,9.0,0.0,2.0
178,110010035001,30.6,30.6,5.27,17.22222222,2.4,7.84313725,9.61,31.40522876,22.93,74.93464052,6.83,22.32026144,1.41,4.60784314,5.08,16.60130719,0.0,0.0,0.0,0.0,5.27,17.22222222,2.4,7.84313725,8.89,29.05228758,6.49,21.20915033,16.44,53.7254902,16.44,53.7254902,0.0,0.0,0.0,0.0,1332682.00695629,4673.75520417476,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia",26,75982,1705.0,1576.0,715.0,590.0,40.0,84.0,0.0,147.0
179,110010035002,63.76,63.76,7.38,11.57465496,8.32,13.0489335,12.65,19.84002509,47.01,73.72961104,24.29,38.09598494,5.18,8.12421581,4.9,7.68506901,0.0,0.0,1.05,1.6468005000000001,7.38,11.57465496,5.53,8.67314931,13.78,21.61229611,8.25,12.939146800000001,36.93,57.92032622,42.6,66.81304893,0.22,0.34504391,5.45,8.5476788,2777291.3900055,7698.15043623049,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia",21,100662,2470.0,2248.0,995.0,901.0,5.0,254.0,8.0,85.0
180,110010036001,18.79,18.79,2.48,13.19850985,1.02,5.42841937,6.45,34.32676956,15.29,81.37307078,4.83,25.70516232,1.27,6.75891432,2.74,14.58222459,0.0,0.0,0.0,0.0,2.48,13.19850985,1.02,5.42841937,5.0,26.60989888,3.98,21.18147951,11.28,60.03193188,11.31,60.19159127,0.0,0.0,0.03,0.15965939,818560.04258668,3898.29449729046,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia",0,97386,1908.0,1704.0,763.0,708.0,9.0,107.0,2.0,115.0
181,110010036002,18.18,18.18,2.87,15.78657866,1.78,9.7909791,5.27,28.98789879,13.53,74.42244224,4.21,23.15731573,1.1,6.05060506,2.95,16.22662266,0.0,0.0,0.0,0.0,2.87,15.78657866,1.76,9.6809681,5.57,30.63806381,3.8,20.90209021,9.44,51.92519252,9.75,53.63036304,0.0,0.0,0.3,1.65016502,792008.938997632,3586.53151747899,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia",85,67895,1425.0,1241.0,567.0,403.0,3.0,104.0,0.0,164.0
182,110010036003,38.55,38.55,5.0,12.97016861,3.83,9.93514916,12.58,32.63294423,29.72,77.09468223,6.63,17.19844358,2.42,6.27756161,8.09,20.98573281,0.0,0.0,0.0,0.0,5.0,12.97016861,3.82,9.90920882,11.56,29.98702983,7.74,20.07782101,19.2,49.80544747,21.99,57.04280156,0.0,0.0,2.79,7.23735409,1679140.91849303,5971.37735456926,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia",0,130481,1442.0,1298.0,856.0,262.0,6.0,63.0,3.0,108.0
183,110010037001,15.15,15.15,1.79,11.81518152,1.2,7.92079208,5.05,33.33333333,12.16,80.2640264,3.74,24.68646865,1.16,7.65676568,2.22,14.65346535,0.0,0.0,0.0,0.0,1.79,11.81518152,1.07,7.06270627,4.21,27.78877888,3.14,20.72607261,8.3,54.78547855,9.16,60.4620462,0.0,0.0,0.86,5.67656766,660033.573644762,3287.22969268879,"Block Group 1, Census Tract 37, District of Columbia, District of Columbia",0,108393,,,,,,,,
184,110010037002,29.56,29.56,4.57,15.46008119,1.9,6.42760487,9.5,32.13802436,22.96,77.67253045,6.62,22.39512855,2.87,9.70906631,3.97,13.43031123,0.0,0.0,0.14,0.47361299,4.57,15.46008119,1.84,6.22462788,8.25,27.90933694,6.4,21.65087957,15.97,54.02571042,16.75,56.66441137,0.0,0.0,0.78,2.63870095,1287848.07042279,4629.76509850932,"Block Group 2, Census Tract 37, District of Columbia, District of Columbia",173,42679,,,,,,,,
185,110010037003,27.51,27.21,8.63,31.71628078,3.44,12.64241088,5.03,18.48585079,14.93,54.86953326,4.41,16.20727674,2.53,9.29805219,2.96,10.87835355,0.3,1.10104267,0.21,0.77177508,8.63,31.71628078,3.44,12.64241088,8.93,32.81881661,5.49,20.17640573,9.44,34.69312753,9.64,35.42815141,0.21,0.77177508,0.0,0.0,1198525.69889958,5423.86880946359,"Block Group 3, Census Tract 37, District of Columbia, District of Columbia",0,107458,,,,,,,,
186,110010038001,28.64,28.64,2.75,9.60195531,0.78,2.72346369,12.76,44.55307263,25.12,87.70949721,5.69,19.86731844,2.14,7.47206704,4.53,15.81703911,0.0,0.0,0.0,0.0,2.75,9.60195531,0.78,2.72346369,7.44,25.97765363,6.67,23.28910615,18.45,64.42039106,18.45,64.42039106,0.0,0.0,0.0,0.0,1247441.55886403,5095.219341041779,"Block Group 1, Census Tract 38, District of Columbia, District of Columbia",0,106888,,,,,,,,
187,110010038002,36.8,36.8,8.78,23.85869565,1.9,5.16304348,10.66,28.9673913,26.11,70.95108696,7.28,19.7826087,2.59,7.03804348,5.58,15.16304348,0.0,0.0,0.0,0.0,8.78,23.85869565,1.67,4.53804348,7.8,21.19565217,6.12,16.63043478,17.93,48.72282609,20.22,54.94565217,0.0,0.0,2.29,6.22282609,1602872.77187604,6077.4511476712705,"Block Group 2, Census Tract 38, District of Columbia, District of Columbia",0,107019,,,,,,,,
188,110010038003,22.49,22.49,3.44,15.29568697,0.92,4.09070698,7.46,33.17029791,18.1,80.48021343,5.91,26.27834593,2.17,9.64873277,2.55,11.33837261,0.0,0.0,0.03,0.13339262,3.44,15.29568697,0.92,4.09070698,5.43,24.14406403,4.51,20.05335705,13.36,59.40417964,13.62,60.560249,0.03,0.13339262,0.23,1.02267675,979537.6196540759,4827.25040540807,"Block Group 3, Census Tract 38, District of Columbia, District of Columbia",68,94605,,,,,,,,
189,110010039001,11.33,11.33,3.0,26.47837599,0.49,4.32480141,3.82,33.71579876,7.84,69.19682259,2.15,18.97616946,0.8,7.06090026,1.08,9.53221536,0.0,0.0,0.0,0.0,3.0,26.47837599,0.46,4.06001765,2.2,19.41747573,1.73,15.26919682,5.96,52.60370697,6.13,54.10414828,0.0,0.0,0.17,1.50044131,493442.653735277,3350.97352426432,"Block Group 1, Census Tract 39, District of Columbia, District of Columbia",0,102813,,,,,,,,
190,110010039002,57.07,56.03,40.09,71.55095485,3.54,6.31804391,4.69,8.3705158,12.41,22.14884883,5.15,9.19150455,1.0,1.78475817,1.57,2.80207032,1.04,1.81763076,0.0,0.0,40.09,71.55095485,3.52,6.28234874,5.93,10.58361592,2.41,4.30126718,9.83,17.54417276,10.02,17.88327682,0.0,0.0,0.18,0.32125647,2485705.00311377,9836.43005164419,"Block Group 2, Census Tract 39, District of Columbia, District of Columbia",0,75859,,,,,,,,
191,110010039003,18.54,18.54,3.37,18.17691478,0.63,3.39805825,7.38,39.80582524,14.54,78.42502697,3.59,19.363538300000002,1.26,6.796116499999999,2.31,12.45954693,0.0,0.0,0.0,0.0,3.37,18.17691478,0.63,3.39805825,4.2,22.65372168,3.57,19.25566343,10.97,59.16936354,10.97,59.16936354,0.0,0.0,0.0,0.0,807495.266506346,4667.40844093868,"Block Group 3, Census Tract 39, District of Columbia, District of Columbia",0,119650,,,,,,,,
192,110010039004,12.15,12.15,3.11,25.59670782,0.48,3.95061728,4.76,39.17695473,8.56,70.4526749,1.58,13.00411523,0.5,4.11522634,1.72,14.1563786,0.0,0.0,0.0,0.0,3.11,25.59670782,0.48,3.95061728,2.7,22.22222222,2.22,18.27160494,6.34,52.18106996,6.34,52.18106996,0.0,0.0,0.0,0.0,529286.415342134,3111.9991421173304,"Block Group 4, Census Tract 39, District of Columbia, District of Columbia",0,141434,,,,,,,,
193,110010068012,22.42,22.42,5.65,25.20071365,2.5,11.15075825,5.42,24.17484389,14.27,63.64852809999999,5.05,22.52453167,0.85,3.79125781,2.94,13.1132917,0.0,0.0,0.0,0.0,5.65,25.20071365,2.49,11.10615522,6.28,28.01070473,3.79,16.90454951,10.47,46.69937556,10.49,46.78858162,0.0,0.0,0.01,0.04460303,976645.221378235,4124.27864571691,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",0,133125,741.0,671.0,402.0,242.0,0.0,17.0,0.0,10.0
194,110010068021,26.25,26.25,6.29,23.96190476,3.58,13.63809524,6.37,24.26666667,16.38,62.4,5.72,21.79047619,0.89,3.39047619,3.4,12.95238095,0.0,0.0,0.0,0.0,6.29,23.96190476,3.43,13.06666667,7.68,29.25714286,4.25,16.19047619,12.09,46.05714286,12.27,46.74285714,0.0,0.0,0.18,0.68571429,1143370.97143333,5144.61023085872,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",0,124844,872.0,776.0,525.0,211.0,1.0,21.0,0.0,18.0
195,110010068022,43.59,43.59,13.69,31.40628585,4.97,11.40169764,10.36,23.76691902,24.76,56.80201881,7.94,18.21518697,1.12,2.56939665,5.34,12.25051617,0.0,0.0,0.17,0.38999771,13.69,31.40628585,4.81,11.03464097,11.23,25.76278963,6.42,14.72814866,18.26,41.89034182,18.67,42.83092452,0.17,0.38999771,0.24,0.550585,1898653.30182375,6848.21261686704,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",0,174063,1708.0,1536.0,998.0,467.0,1.0,53.0,0.0,17.0
196,110010068041,499.93,388.03,106.68,27.49271964,97.8,25.20423679,28.02,7.22109115,181.38,46.74380847,119.01,30.670309000000003,12.68,3.26778857,21.67,5.58461975,111.9,22.38271413,2.17,0.55923511,106.68,27.49271964,93.18,24.0136072,121.2,31.23469835,28.02,7.22109115,133.38,34.3736309,160.15,41.27258202,2.01,0.51800119,24.76,6.38094993,21776301.219242103,22094.074262467002,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",0,160938,2429.0,2408.0,323.0,1934.0,0.0,24.0,1.0,126.0
197,110010069001,61.59,61.59,19.18,31.14141906,5.61,9.10862153,13.84,22.47118039,36.79,59.73372301,11.6,18.83422634,2.88,4.67608378,8.47,13.75223251,0.0,0.0,0.01,0.0162364,19.18,31.14141906,5.01,8.13443741,12.77,20.73388537,7.76,12.59944796,24.67,40.05520377,29.64,48.12469557,0.01,0.0162364,4.97,8.0694918,2682650.19075116,8529.864312172242,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",0,156563,1670.0,1536.0,1085.0,371.0,4.0,53.0,0.0,23.0
198,110010069002,39.79,39.79,11.08,27.84619251,2.4,6.03166625,10.44,26.23774818,26.25,65.97134959,10.44,26.23774818,2.53,6.3583815,2.84,7.13747173,0.0,0.0,0.07,0.1759236,11.08,27.84619251,2.39,6.00653431,7.64,19.20080422,5.25,13.19426992,20.56,51.67127419,21.07,52.95300327,0.07,0.1759236,0.45,1.13093742,1733335.35586271,5432.89761878631,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",0,250000,1129.0,1027.0,793.0,164.0,2.0,60.0,1.0,7.0
199,110010070001,44.06,44.06,14.01,31.7975488,3.15,7.14934181,11.1,25.19291875,26.74,60.68996823,10.33,23.44530186,2.08,4.72083522,3.23,7.33091239,0.0,0.0,0.16,0.36314117,14.01,31.7975488,3.15,7.14934181,8.43,19.13300045,5.28,11.98365865,21.43,48.63822061,21.62,49.06945075,0.16,0.36314117,0.04,0.09078529,1919359.03362429,6010.133814259979,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",0,145938,1493.0,1370.0,1067.0,227.0,2.0,52.0,2.0,20.0
200,110010070002,59.82,59.82,14.22,23.77131394,5.13,8.57572718,15.54,25.977933800000002,39.43,65.9144099,14.94,24.97492477,4.73,7.9070545,4.21,7.03778001,0.0,0.0,1.04,1.73854898,14.22,23.77131394,3.29,5.49983283,11.12,18.58910064,7.83,13.089267800000002,29.9,49.98328318,34.47,57.62286861,0.83,1.38749582,3.74,6.2520896,2605507.13938892,6972.62642490531,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia",0,166750,1204.0,1100.0,865.0,106.0,6.0,54.0,1.0,68.0
201,110010071001,125.14,91.02,13.45,14.77697209,8.82,9.69017798,6.24,6.85563612,65.52,71.9841793,30.89,33.93759613,3.13,3.43880466,25.27,27.76312898,34.13,27.2700885,3.23,3.54867062,13.45,14.77697209,8.66,9.51439244,36.34,39.92529114,27.68,30.410898699999997,37.02,40.6723797,41.22,45.28675016,2.96,3.25203252,1.24,1.36233795,5451091.35552083,10739.3342200572,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia",11,63224,959.0,883.0,313.0,527.0,0.0,23.0,3.0,17.0
