address,engineType,exterior,fuel,interior,name,smartPhoneRequired,vin,lon,lat,date,time_mil
"1873 3rd St NW, Washington, DC 20001, USA",CE,GOOD,51,GOOD,EZ4294,FALSE,WMEEJ3BA0EK762235,-77.01574,38.91551,11/11/2016 21:45,1.47893E+12
"1326A 14th St NW, Washington, DC 20005, USA",CE,GOOD,93,GOOD,EK6792,FALSE,WMEEJ3BA0EK754345,-77.03207,38.90822,11/14/2016 9:35,1.47914E+12
"101-105 I St NW, Washington, DC 20002, USA",CE,GOOD,69,GOOD,EZ4293,FALSE,WMEEJ3BA5EK767544,-77.01242,38.90138,12/4/2016 3:25,1.48085E+12
"4458 Greenwich Pkwy NW, Washington, DC 20007, USA",CE,GOOD,60,GOOD,EF6535,FALSE,WMEEJ3BA4DK618881,-77.08396,38.91166,11/13/2016 2:15,1.47903E+12
"3701-3999 37th St NW, Washington, DC 20008, USA",CE,GOOD,100,GOOD,EZ4309,FALSE,WMEEJ3BA7EK764919,-77.0724,38.93983,11/23/2016 2:50,1.4799E+12
"300-302 50th St NE, Washington, DC 20019, USA",CE,GOOD,27,GOOD,EZ4382,FALSE,WMEEJ3BA1EK771624,-76.92989,38.89398,12/3/2016 10:25,1.48079E+12
"300 Allison St NW, Washington, DC 20011, USA",CE,GOOD,39,GOOD,EW7209,FALSE,WMEEJ3BA4EK769642,-77.01572,38.94536,12/1/2016 21:55,1.48066E+12
"1200-1398 Delaware Ave SW, Washington, DC 20024, USA",CE,GOOD,96,GOOD,R34158,TRUE,WMEFJ5DA0GK139696,-77.01357,38.87357,11/19/2016 2:45,1.47955E+12
"4725 Colorado Ave NW, Washington, DC 20011, USA",CE,GOOD,46,GOOD,R33875,TRUE,WMEFJ5DA1GK139321,-77.04021,38.94922,11/10/2016 21:25,1.47884E+12
"4700 Warren St NW, Washington, DC 20016, USA",CE,GOOD,50,GOOD,EC6503,TRUE,WMEFJ5DA5GK137927,-77.09285,38.94478,11/11/2016 18:40,1.47892E+12
"1313 New York Ave NW, Washington, DC 20005, USA",CE,GOOD,39,GOOD,EZ4357,FALSE,WMEEJ3BA6EK772879,-77.03111,38.89976,11/21/2016 6:40,1.47974E+12
"307 T St NE, Washington, DC 20002, USA",CE,GOOD,66,GOOD,FE7288,FALSE,WMEEJ3BA5EK774008,-77.00173,38.91546,11/12/2016 4:05,1.47895E+12
"215-221 4th St SE, Washington, DC 20003",CE,GOOD,90,GOOD,EF6576,TRUE,WMEFJ5DA9GK140538,-77.00069,38.88684,11/9/2016 8:25,1.47871E+12
"4465 Salem Ln NW, Washington, DC 20007, USA",CE,GOOD,69,GOOD,EZ4295,FALSE,WMEEJ3BA1EK752281,-77.0855,38.91214,11/12/2016 0:00,1.47894E+12
"612 Evarts St NE, Washington, DC 20017, USA",CE,GOOD,45,GOOD,EU6644,FALSE,WMEEJ3BA5EK764143,-76.9981,38.92456,11/16/2016 0:30,1.47929E+12
"941 Shepherd St NW, Washington, DC 20011, USA",CE,GOOD,39,GOOD,EZ4259,FALSE,WMEEJ3BA7EK762605,-77.02651,38.93978,12/4/2016 14:00,1.48089E+12
"2123 4th St NE, Washington, DC 20002",CE,GOOD,63,GOOD,EZ4382,FALSE,WMEEJ3BA1EK771624,-77.00052,38.91873,11/8/2016 13:45,1.47864E+12
"2185-2233 N Oak St, Arlington, VA 22209, USA",CE,GOOD,36,GOOD,R33758,FALSE,WMEEJ3BA7EK734190,-77.07531,38.89972,12/2/2016 8:40,1.4807E+12
"1345 F St NW, Washington, DC 20004, USA",CE,GOOD,48,GOOD,EK6801,FALSE,WMEEJ3BA5EK764403,-77.0311,38.89746,11/15/2016 8:50,1.47923E+12
"434 Evarts St NE, Washington, DC 20017, USA",CE,GOOD,100,GOOD,FA8310,FALSE,WMEEJ3BA2EK762611,-76.99915,38.92457,11/20/2016 11:35,1.47967E+12
"218 S Adams St, Arlington, VA 22204, USA",CE,GOOD,45,GOOD,EF6670,FALSE,WMEEJ3BA9EK762119,-77.08456,38.87058,11/15/2016 11:55,1.47924E+12
"2025-2039 New Hampshire Ave NW, Washington, DC 20009, USA",CE,GOOD,30,GOOD,EZ4375,FALSE,WMEEJ3BA4EK774551,-77.03584,38.91767,11/15/2016 22:20,1.47928E+12
"4507 Q St NW, Washington, DC 20007, USA",CE,GOOD,96,GOOD,EZ4224,FALSE,WMEEJ3BA3EK764352,-77.08532,38.91009,12/1/2016 7:20,1.48061E+12
"1600-1618 Kalmia Rd NW, Washington, DC 20012, USA",CE,GOOD,9,GOOD,EZ9136,FALSE,WMEEJ3BA7EK775094,-77.03703,38.98578,11/22/2016 23:10,1.47989E+12
"729 Sheridan St NW, Washington, DC 20011, USA",CE,GOOD,60,GOOD,EZ4259,FALSE,WMEEJ3BA7EK762605,-77.02394,38.96618,11/18/2016 9:50,1.47949E+12
"1721 H St NE, Washington, DC 20002, USA",CE,GOOD,54,GOOD,EW7148,FALSE,WMEEJ3BA3EK772774,-76.97803,38.90015,11/24/2016 20:50,1.48005E+12
"4906 7th St NW, Washington, DC 20011, USA",CE,GOOD,54,GOOD,EZ4394,FALSE,WMEEJ3BA6EK776074,-77.02204,38.95018,12/4/2016 3:10,1.48085E+12
"2243 14th St SE, Washington, DC 20020, USA",CE,GOOD,68,GOOD,R33878,TRUE,WMEFJ5DA0GK139665,-76.98625,38.86305,11/17/2016 14:25,1.47942E+12
"1606 20th St NW, Washington, DC 20009, USA",CE,GOOD,66,GOOD,EZ4325,FALSE,WMEEJ3BAXEK762386,-77.04495,38.91145,11/13/2016 12:30,1.47907E+12
"5300-5314 Chevy Chase Pkwy NW, Washington, DC 20015, USA",CE,GOOD,100,GOOD,EZ4314,FALSE,WMEEJ3BA0EK766026,-77.06999,38.95937,11/20/2016 22:00,1.47971E+12
"3217 N Pershing Dr, Arlington, VA 22201, USA",CE,GOOD,21,GOOD,EZ9138,FALSE,WMEEJ3BA7EK774169,-77.0966,38.87794,11/13/2016 20:20,1.4791E+12
"4610 Iowa Ave NW, Washington, DC 20011, USA",CE,GOOD,87,GOOD,R34418,TRUE,WMEFJ5DAXGK124543,-77.03032,38.94678,11/28/2016 2:10,1.48033E+12
"1212 G St NW, Washington, DC 20005, USA",CE,GOOD,57,GOOD,EK6784,FALSE,WMEEJ3BAXDK620781,-77.02901,38.89832,11/21/2016 8:10,1.47974E+12
"3720 Alton Pl NW, Washington, DC 20016, USA",CE,GOOD,71,GOOD,EC6537,TRUE,WMEFJ5DA6GK123860,-77.07325,38.94707,11/22/2016 18:45,1.47987E+12
"100-116 Quackenbos St NW, Washington, DC 20011, USA",CE,GOOD,81,GOOD,R33786,TRUE,WMEFJ5DA9GK139227,-77.01198,38.96378,11/29/2016 7:00,1.48043E+12
"6400-6412 Kansas Ave NE, Washington, MD 20012, USA",CE,GOOD,31,GOOD,EF6551,TRUE,WMEFJ5DA2GK139148,-77.00681,38.9677,12/3/2016 18:25,1.48082E+12
"1001-1061 N Taylor St, Arlington, VA 22201, USA",CE,GOOD,39,GOOD,FB7690,FALSE,WMEEJ3BA0EK771873,-77.11268,38.88238,11/29/2016 6:05,1.48043E+12
"1505 West Virginia Ave NE, Washington, DC 20002, USA",CE,GOOD,40,GOOD,EC6533,TRUE,WMEFJ5DA3GK124674,-76.98908,38.90749,11/19/2016 7:50,1.47957E+12
"3013 Beech St NW, Washington, DC 20015, USA",CE,GOOD,43,GOOD,EP0411,TRUE,WMEFJ5DA3GK138915,-77.05327,38.97718,11/23/2016 16:00,1.47995E+12
"4355 Forest Ln NW, Washington, DC 20007, USA",CE,GOOD,100,GOOD,R33761,FALSE,WMEEJ3BA3EK734106,-77.08578,38.92671,11/24/2016 0:55,1.47998E+12
"2328 2nd St NE, Washington, DC 20002, USA",CE,GOOD,78,GOOD,EZ4267,FALSE,WMEEJ3BA5EK752915,-77.00353,38.92098,11/19/2016 5:25,1.47956E+12
"6367 11th Rd N, Arlington, VA 22205, USA",CE,GOOD,27,GOOD,EK6785,FALSE,WMEEJ3BA7DK622293,-77.15365,38.87919,11/11/2016 15:50,1.47891E+12
"1936 4th St NE, Washington, DC 20002, USA",CE,GOOD,96,GOOD,EC6530,TRUE,WMEFJ5DA5GK125180,-77.00063,38.91681,12/2/2016 22:50,1.48075E+12
"1003 Evarts St NE, Washington, DC 20018, USA",CE,GOOD,66,GOOD,EZ4208,FALSE,WMEEJ3BA3EK766182,-76.99204,38.92426,12/3/2016 8:55,1.48078E+12
"3472 S Stafford St, Arlington, VA 22206, USA",CE,GOOD,100,GOOD,EF6669,FALSE,WMEEJ3BA4EK766885,-77.08653,38.83131,11/21/2016 14:05,1.47977E+12
"3178 17th St NW, Washington, DC 20010, USA",CE,GOOD,66,GOOD,EW7183,FALSE,WMEEJ3BA7EK764628,-77.03887,38.93098,11/30/2016 18:55,1.48056E+12
"1600 1st St NW, Washington, DC 20001, USA",CE,GOOD,57,GOOD,EW7192,FALSE,WMEEJ3BA3EK765887,-77.01216,38.91168,11/15/2016 9:15,1.47923E+12
"1266-1298 F St NW, Washington, DC 20004",CE,GOOD,96,GOOD,R34143,TRUE,WMEFJ5DA1GK140923,-77.02913,38.89725,11/9/2016 4:10,1.47869E+12
"3721-3723 Harrison St NW, Washington, DC 20015, USA",CE,GOOD,100,GOOD,EU6638,FALSE,WMEEJ3BA1EK767301,-77.07302,38.95698,11/24/2016 16:45,1.48003E+12
"628-686 7th St SW, Washington, DC 20024, USA",CE,GOOD,50,GOOD,EF6576,TRUE,WMEFJ5DA9GK140538,-77.02183,38.88065,11/19/2016 20:50,1.47962E+12
"2525-2599 S Eads St, Arlington, VA 22202, USA",CE,GOOD,28,GOOD,R34321,TRUE,WMEFJ5DA8GK127828,-77.05357,38.85121,11/25/2016 11:15,1.4801E+12
"6501-6599 Luzon Ave NW, Washington, DC 20012, USA",CE,GOOD,48,GOOD,EW7147,FALSE,WMEEJ3BA8EK767571,-77.03393,38.96923,11/27/2016 6:40,1.48026E+12
"3901-3915 Pennsylvania Ave SE, Washington, DC 20020, USA",CE,GOOD,63,GOOD,EZ4352,FALSE,WMEEJ3BA8EK770826,-76.94933,38.86473,11/23/2016 2:05,1.4799E+12
"4203 S Four Mile Run Dr, Arlington, VA 22204, USA",CE,GOOD,100,GOOD,EK6766,FALSE,WMEEJ3BA8DK623551,-77.10085,38.85097,11/29/2016 8:25,1.48044E+12
"5011-5015 13th St N, Arlington, VA 22205, USA",CE,GOOD,60,GOOD,EZ4228,FALSE,WMEEJ3BA4EK766594,-77.12403,38.88566,11/25/2016 18:25,1.48013E+12
"427 Ridge St NW, Washington, DC 20001, USA",CE,GOOD,100,GOOD,R34065,FALSE,WMEEJ3BA4EK733112,-77.01714,38.90647,11/11/2016 20:10,1.47892E+12
"4120 13th Pl NE, Washington, DC 20017, USA",CE,GOOD,100,GOOD,EK6758,FALSE,WMEEJ3BA0DK625469,-76.98716,38.94052,11/15/2016 4:50,1.47921E+12
"3924-3998 Macomb St NW, Washington, DC 20016, USA",CE,GOOD,54,GOOD,EZ4305,FALSE,WMEEJ3BA6EK761753,-77.07903,38.93348,11/25/2016 6:10,1.48008E+12
"1206 Gallatin St NW, Washington, DC 20011, USA",CE,GOOD,42,GOOD,EZ4269,FALSE,WMEEJ3BA5EK766474,-77.02818,38.95187,11/27/2016 6:30,1.48026E+12
"4701 Georgia Ave NW, Washington, DC 20011, USA",CE,GOOD,25,GOOD,R33787,TRUE,WMEFJ5DA9GK138885,-77.02669,38.94734,11/13/2016 1:55,1.47903E+12
"2100-2198 39th St NW, Washington, DC 20007, USA",CE,GOOD,100,GOOD,R34062,FALSE,WMEEJ3BA9EK733204,-77.07707,38.91893,11/19/2016 3:10,1.47955E+12
"1000 N Rochester St, Arlington, VA 22205, USA",CE,GOOD,93,GOOD,R34433,TRUE,WMEFJ5DA2GK140526,-77.1515,38.87735,11/25/2016 9:15,1.48009E+12
"6520-6522 6th St NW, Washington, DC 20012, USA",CE,GOOD,33,GOOD,EK6797,FALSE,WMEEJ3BA6EK762255,-77.02123,38.96936,11/11/2016 11:25,1.47889E+12
"124 Taussig Pl NE, Washington, DC 20011, USA",CE,GOOD,100,GOOD,EU6654,FALSE,WMEEJ3BA1EK769954,-77.00496,38.94155,11/15/2016 2:55,1.47921E+12
"616 Van Buren St NW, Washington, DC 20012, USA",CE,GOOD,43,GOOD,R33876,TRUE,WMEFJ5DA8GK139770,-77.02185,38.96992,11/11/2016 1:45,1.47886E+12
"628 S St NW, Washington, DC 20001, USA",CE,GOOD,100,GOOD,EU6702,FALSE,WMEEJ3BA6EK751921,-77.02162,38.91405,11/15/2016 0:50,1.4792E+12
"1311 Rittenhouse St NW, Washington, DC 20011, USA",CE,GOOD,63,GOOD,R34065,FALSE,WMEEJ3BA4EK733112,-77.03028,38.96547,11/16/2016 19:00,1.47935E+12
"726 Gallatin St NW, Washington, DC 20011, USA",CE,GOOD,100,GOOD,EZ9128,FALSE,WMEEJ3BA5EK772176,-77.02314,38.95198,11/16/2016 19:40,1.47935E+12
"3811 Porter St NW, Washington, DC 20016, USA",CE,GOOD,75,GOOD,EK6776,FALSE,WMEEJ3BA8DK622917,-77.07474,38.93689,11/17/2016 5:10,1.47939E+12
"600 Barnes St NE, Washington, DC 20019, USA",CE,GOOD,100,GOOD,EZ4391,FALSE,WMEEJ3BA4EK774193,-76.95161,38.9003,11/15/2016 8:25,1.47923E+12
"1730-1798 Crestwood Dr NW, Washington, DC 20011, USA",CE,GOOD,78,GOOD,EZ4262,FALSE,WMEEJ3BA6EK748677,-77.0398,38.93845,11/20/2016 2:35,1.47964E+12
"2029 Waterside Dr NW, Washington, DC 20009",CE,GOOD,87,GOOD,R33891,TRUE,WMEFJ5DAXGK139009,-77.04811,38.9207,11/10/2016 0:40,1.47877E+12
"5739 13th St NW, Washington, DC 20011, USA",CE,GOOD,100,GOOD,EZ9126,FALSE,WMEEJ3BA8EK774097,-77.02961,38.95961,11/18/2016 22:25,1.47954E+12
"1106 Holbrook Terrace NE, Washington, DC 20002, USA",CE,GOOD,63,GOOD,EZ4290,FALSE,WMEEJ3BA7EK762930,-76.98788,38.90809,12/3/2016 10:35,1.48079E+12
"799 D St SE, Washington, DC 20003, USA",CE,GOOD,100,GOOD,EZ4279,FALSE,WMEEJ3BA7EK768369,-76.99589,38.88377,11/21/2016 15:35,1.47977E+12
"1015 Kenilworth Avenue Northeast, Washington, DC 20019, USA",CE,GOOD,43,GOOD,EF6538,TRUE,WMEFJ5DA8GK139672,-76.94232,38.90318,12/4/2016 9:00,1.48087E+12
"1425 P St NW, Washington, DC 20005, USA",CE,GOOD,30,GOOD,EZ4344,FALSE,WMEEJ3BA3EK772709,-77.03291,38.90974,11/26/2016 4:25,1.48016E+12
"2307-2309 37th St NW, Washington, DC 20007, USA",CE,GOOD,51,GOOD,EZ4234,FALSE,WMEEJ3BA1EK766763,-77.073,38.92019,11/12/2016 23:55,1.47902E+12
"2520 13th St NW, Washington, DC 20009",CE,GOOD,33,GOOD,EZ4224,FALSE,WMEEJ3BA3EK764352,-77.02978,38.92291,11/9/2016 9:00,1.47871E+12
"11a N St NW, Washington, DC 20001, USA",CE,GOOD,66,GOOD,R34046,FALSE,WMEEJ3BA5EK737945,-77.00984,38.90729,11/19/2016 1:25,1.47955E+12
"6630 US-29, Washington, DC 20012, USA",CE,GOOD,51,GOOD,R34026,FALSE,WMEEJ3BA2EK736266,-77.02726,38.97138,12/2/2016 4:50,1.48068E+12
"10 G St NE, Washington, DC 20002, USA",CE,GOOD,100,GOOD,EW7141,FALSE,WMEEJ3BA4EK769706,-77.00772,38.89896,11/18/2016 8:05,1.47949E+12
"1780-1798 Bryant St NE, Washington, DC 20018, USA",CE,GOOD,62,GOOD,R34136,TRUE,WMEFJ5DAXGK139950,-76.97931,38.92134,12/1/2016 5:25,1.4806E+12
"1559-1599 Kennedy St NW, Washington, DC 20011, USA",CE,GOOD,100,GOOD,EU6662,FALSE,WMEEJ3BA8EK748518,-77.03588,38.95627,11/21/2016 5:00,1.47973E+12
"65 Q St SW, Washington, DC 20024, USA",CE,GOOD,100,GOOD,EZ4345,FALSE,WMEEJ3BA1EK773227,-77.0112,38.87077,11/19/2016 9:35,1.47958E+12
"3525 S St NW, Washington, DC 20007, USA",CE,GOOD,100,GOOD,EZ4399,FALSE,WMEEJ3BA0EK775857,-77.07051,38.91458,11/22/2016 19:50,1.47987E+12
"1800-1890 Summit Pl NW, Washington, DC 20009, USA",CE,GOOD,57,GOOD,EU6681,FALSE,WMEEJ3BA4EK748337,-77.04269,38.9264,11/23/2016 10:05,1.47992E+12
"415 Buchanan St NW, Washington, DC 20011, USA",CE,GOOD,48,GOOD,EW7126,FALSE,WMEEJ3BA3EK767512,-77.01807,38.94641,11/29/2016 1:00,1.48041E+12
"1309 19th St NW, Washington, DC 20036, USA",CE,GOOD,36,GOOD,EZ4244,FALSE,WMEEJ3BA9EK770642,-77.04272,38.90801,11/11/2016 10:55,1.47889E+12
"3701 Fessenden St NW, Washington, DC 20016, USA",CE,GOOD,69,GOOD,EZ4253,FALSE,WMEEJ3BA6EK768380,-77.07179,38.95474,11/15/2016 5:40,1.47922E+12
"1127 I St NE, Washington, DC 20002, USA",CE,GOOD,96,GOOD,R34334,TRUE,WMEFJ5DA2GK127954,-76.99051,38.90128,11/24/2016 5:05,1.47999E+12
"1627 Nicholson St NW, Washington, DC 20011, USA",CE,GOOD,48,GOOD,EC0073,FALSE,WMEEJ3BA4DK619254,-77.03763,38.96038,11/12/2016 3:30,1.47895E+12
"1445 Constitution Ave NE, Washington, DC 20002, USA",CE,GOOD,57,GOOD,EZ9119,FALSE,WMEEJ3BA4EK774257,-76.9839,38.89199,11/19/2016 6:15,1.47956E+12
"67 Q St SW, Washington, DC 20024, USA",CE,GOOD,45,GOOD,EU6708,FALSE,WMEEJ3BAXEK762582,-77.01127,38.87081,11/24/2016 14:00,1.48002E+12
"1300-1398 N Ohio St, Arlington, VA 22205, USA",CE,GOOD,42,GOOD,EZ4352,FALSE,WMEEJ3BA8EK770826,-77.14647,38.88354,11/27/2016 20:55,1.48031E+12
"1223-1227 Holbrook Terrace NE, Washington, DC 20002, USA",CE,GOOD,48,GOOD,EZ4362,FALSE,WMEEJ3BA0EK774384,-76.98583,38.90727,11/24/2016 10:20,1.48001E+12
"1812-1818 Shepherd St NE, Washington, DC 20018, USA",CE,GOOD,42,GOOD,R34001,FALSE,WMEEJ3BA2EK733979,-76.97934,38.9397,11/24/2016 7:35,1.48E+12
"598 S St NW, Washington, DC 20001, USA",CE,GOOD,100,GOOD,EZ4270,FALSE,WMEEJ3BAXEK766907,-77.01968,38.91407,11/18/2016 1:30,1.47946E+12
"1301-1303 S Walter Reed Dr, Arlington, VA 22204, USA",CE,GOOD,71,GOOD,R33792,TRUE,WMEFJ5DA7GK140084,-77.08727,38.85969,11/18/2016 20:15,1.47953E+12
"433 Longfellow St NW, Washington, DC 20011, USA",CE,GOOD,54,GOOD,EW7181,FALSE,WMEEJ3BAXEK766079,-77.01963,38.95756,11/27/2016 16:05,1.48029E+12
"2024-2070 Crystal Dr, Arlington, VA 22202, USA",CE,GOOD,78,GOOD,EZ4264,FALSE,WMEEJ3BA5EK748279,-77.04949,38.85513,11/19/2016 11:55,1.47959E+12
"1902-1906 Kalorama Rd NW, Washington, DC 20009, USA",CE,GOOD,50,GOOD,R33874,TRUE,WMEFJ5DA9GK139079,-77.04543,38.9194,11/23/2016 11:30,1.47993E+12
"1210 Meigs Pl NE, Washington, DC 20002, USA",CE,GOOD,84,GOOD,R34318,TRUE,WMEFJ5DA7GK139730,-76.98563,38.90808,11/22/2016 4:15,1.47982E+12
"1259-1267 New Jersey Ave SE, Washington, DC 20303, USA",CE,GOOD,27,GOOD,EZ4317,FALSE,WMEEJ3BAXEK767295,-77.00383,38.87547,11/16/2016 8:35,1.47931E+12
"2733-2775 S Quincy St, Arlington, VA 22206, USA",CE,GOOD,78,GOOD,R34161,TRUE,WMEFJ5DA0GK140072,-77.08665,38.84139,12/3/2016 10:50,1.48079E+12
"2910 23rd St N, Arlington, VA 22201, USA",CE,GOOD,75,GOOD,R33881,TRUE,WMEFJ5DA8GK139624,-77.09895,38.89803,12/1/2016 14:05,1.48063E+12
"1003 Evarts St NE, Washington, DC 20018, USA",CE,GOOD,48,GOOD,EZ4264,FALSE,WMEEJ3BA5EK748279,-76.99213,38.92428,11/21/2016 17:50,1.47978E+12
"2601-2603 12th St NE, Washington, DC 20018, USA",CE,GOOD,31,GOOD,R33799,TRUE,WMEFJ5DA5GK139483,-76.99028,38.9237,11/19/2016 19:30,1.47961E+12
"1024 Irving St NE, Washington, DC 20017, USA",CE,GOOD,96,GOOD,EU6679,FALSE,WMEEJ3BA9EK750200,-76.99147,38.9286,11/28/2016 5:55,1.48034E+12
"4200-4298 9th St N, Arlington, VA 22203, USA",CE,GOOD,36,GOOD,EZ4355,FALSE,WMEEJ3BA0EK768164,-77.11118,38.88104,11/15/2016 13:20,1.47924E+12
"1110 N Johnson St, Arlington, VA 22201",CE,GOOD,42,GOOD,EZ4244,FALSE,WMEEJ3BA9EK770642,-77.09963,38.88634,11/9/2016 18:35,1.47875E+12
"5201-5299 44th St NW, Washington, MD 20016, USA",CE,GOOD,15,GOOD,EK6782,FALSE,WMEEJ3BA6DK622947,-77.08617,38.95734,11/17/2016 2:20,1.47938E+12
"1740 Gainesville St SE, Washington, DC 20020, USA",CE,GOOD,100,GOOD,EW7149,FALSE,WMEEJ3BA3EK767655,-76.97928,38.85521,11/23/2016 19:45,1.47996E+12
"5716 Chillum Pl NE, Washington, DC 20011, USA",CE,GOOD,78,GOOD,EW7188,FALSE,WMEEJ3BA0EK763725,-77.00258,38.95931,11/21/2016 3:20,1.47973E+12
"1307 R St NW, Washington, DC 20009, USA",CE,GOOD,21,GOOD,EZ4308,FALSE,WMEEJ3BA1EK764737,-77.03003,38.91267,11/12/2016 13:15,1.47899E+12
"4823 Sargent Rd NE, Washington, DC 20017, USA",CE,GOOD,60,GOOD,EU6622,FALSE,WMEEJ3BA4EK768135,-76.98934,38.94819,11/30/2016 13:40,1.48054E+12
"1230-1232 I St NE, Washington, DC 20002, USA",CE,GOOD,100,GOOD,EU6640,FALSE,WMEEJ3BA9EK766588,-76.98898,38.90134,11/27/2016 16:50,1.48029E+12
"1219 Decatur St NW, Washington, DC 20011, USA",CE,GOOD,65,GOOD,R33647,TRUE,WMEFJ5DA6GK078306,-77.02753,38.9483,11/17/2016 10:05,1.47941E+12
"2422 39th St NW, Washington, DC 20007, USA",CE,GOOD,39,GOOD,EZ4291,FALSE,WMEEJ3BA6EK766483,-77.07707,38.92146,11/30/2016 15:15,1.48055E+12
"3901-3915 Fulton St NW, Washington, DC 20007, USA",CE,GOOD,66,GOOD,EZ4319,FALSE,WMEEJ3BA5EK762392,-77.07756,38.92623,11/26/2016 16:50,1.48021E+12
"1516 Portal Dr NW, Washington, DC 20012, USA",CE,GOOD,45,GOOD,EZ9117,FALSE,WMEEJ3BA5EK772484,-77.03554,38.99067,11/20/2016 9:40,1.47966E+12
"3200 39th St NW, Washington, DC 20016, USA",CE,GOOD,87,GOOD,EC6580,TRUE,WMEFJ5DA7GK127609,-77.07707,38.93207,12/2/2016 7:20,1.48069E+12
"1658 Park Rd NW, Washington, DC 20010, USA",CE,GOOD,51,GOOD,EU6611,FALSE,WMEEJ3BA5EK764434,-77.03816,38.93231,11/26/2016 6:50,1.48017E+12
"4215 39th St NW, Washington, DC 20016, USA",CE,GOOD,37,GOOD,EC6536,TRUE,WMEFJ5DAXGK139365,-77.07703,38.94368,11/30/2016 7:15,1.48052E+12
"1345 F St NW, Washington, DC 20004, USA",CE,GOOD,100,GOOD,FD9858,FALSE,WMEEJ3BA9EK748284,-77.03122,38.89737,11/16/2016 8:45,1.47931E+12
"801 N Glebe Rd, Arlington, VA 22203, USA",CE,GOOD,36,GOOD,EZ4236,FALSE,WMEEJ3BA2EK769459,-77.1143,38.88039,12/2/2016 9:35,1.4807E+12
"1353 Florida Ave NW, Washington, DC 20009, USA",CE,GOOD,50,GOOD,R34426,TRUE,WMEFJ5DA6GK123597,-77.03156,38.92027,11/25/2016 16:35,1.48012E+12
"2119 N Sycamore St, Arlington, VA 22205, USA",CE,GOOD,57,GOOD,EF6668,FALSE,WMEEJ3BA7EK763642,-77.15621,38.88853,11/28/2016 0:25,1.48032E+12
"2418 10th St NE, Washington, DC 20018, USA",CE,GOOD,43,GOOD,EF6520,TRUE,WMEFJ5DA9GK138966,-76.99248,38.92219,11/30/2016 7:50,1.48052E+12
"730 24th St NW, Washington, DC 20037, USA",CE,GOOD,72,GOOD,EZ4238,FALSE,WMEEJ3BAXEK762632,-77.05144,38.89944,11/29/2016 8:20,1.48044E+12
"2415 2nd St NE, Washington, DC 20002, USA",CE,GOOD,81,GOOD,EC6554,TRUE,WMEFJ5DA3GK125789,-77.00348,38.92179,11/12/2016 13:05,1.47898E+12
"5121 3rd St NW, Washington, DC 20011, USA",CE,GOOD,36,GOOD,EU6631,FALSE,WMEEJ3BA3EK766361,-77.01589,38.95292,12/3/2016 1:25,1.48076E+12
"1636 Lyman Pl NE, Washington, DC 20002, USA",CE,GOOD,90,GOOD,R33876,TRUE,WMEFJ5DA8GK139770,-76.97942,38.905,11/21/2016 1:50,1.47972E+12
"2200 South Dakota Ave NE, Washington, DC 20018",CE,GOOD,62,GOOD,R34135,TRUE,WMEFJ5DAXGK139933,-76.95795,38.91994,11/9/2016 16:30,1.47874E+12
"852-876 11th St NW, Washington, DC 20001, USA",CE,GOOD,39,GOOD,R34013,FALSE,WMEEJ3BA0EK736119,-77.02715,38.90042,11/16/2016 9:00,1.47932E+12
"4239 Blagden Ave NW, Washington, DC 20011, USA",CE,GOOD,34,GOOD,EF6573,TRUE,WMEFJ5DAXGK139074,-77.04434,38.94353,12/1/2016 23:40,1.48066E+12
"5201 New Hampshire Ave NW, Washington, DC 20011, USA",CE,GOOD,57,GOOD,EU6642,FALSE,WMEEJ3BA4EK763811,-77.01131,38.95373,11/14/2016 15:15,1.47917E+12
"7035-7041 Western Ave, Washington, MD 20015, USA",CE,GOOD,46,GOOD,R34433,TRUE,WMEFJ5DA2GK140526,-77.06003,38.98088,11/17/2016 17:45,1.47943E+12
"1000-1026 31st St NW, Washington, DC 20007, USA",CE,GOOD,27,GOOD,R34017,FALSE,WMEEJ3BA6EK735931,-77.06114,38.90299,11/30/2016 9:35,1.48053E+12
"3100-3110 Newton St NE, Washington, DC 20018, USA",CE,GOOD,100,GOOD,EZ4344,FALSE,WMEEJ3BA3EK772709,-76.96473,38.93414,11/26/2016 22:10,1.48023E+12
"2605 Monroe St NE, Washington, DC 20018",CE,GOOD,75,GOOD,EZ4400,FALSE,WMEEJ3BA3EK775061,-76.96974,38.93309,11/9/2016 10:35,1.47872E+12
"1115 Penn St NE, Washington, DC 20002, USA",CE,GOOD,63,GOOD,EW7175,FALSE,WMEEJ3BA4EK748712,-76.98859,38.90692,11/12/2016 20:45,1.47901E+12
"1011 24th St NW, Washington, DC 20037, USA",CE,GOOD,66,GOOD,EZ9118,FALSE,WMEEJ3BA9EK774139,-77.05135,38.90343,11/15/2016 10:50,1.47924E+12
"1209-1211 33rd St NW, Washington, DC 20007, USA",CE,GOOD,60,GOOD,EU6651,FALSE,WMEEJ3BA3EK766618,-77.06605,38.90549,11/26/2016 9:25,1.48018E+12
"2249-2299 H St NW, Washington, DC 20052, USA",CE,GOOD,87,GOOD,EU6686,FALSE,WMEEJ3BA2EK762625,-77.04949,38.89964,11/17/2016 16:15,1.47943E+12
"3838-3844 Woodley Rd NW, Washington, DC 20016, USA",CE,GOOD,100,GOOD,EF6688,FALSE,WMEEJ3BA2EK767789,-77.07564,38.93214,11/26/2016 18:00,1.48021E+12
